ccaa;fecha;cobertura_pct_ppd;solicitudes_pct_ppd;pct_mujeres_benef;limbo_grado_pct_ppd;limbo_pia_pct_ppd;limbo_prestaciones_pct_ppd;tiempo_espera_total_dias;pct_pecef;pct_atencion_residencial;ratio_prest_x_benef;pct_grado3;origen;solicitudes;pers_benef_prest;atencion_residencial;pe_cuidados_fam;pe_vinc_serv;ayuda_domicilio;centros_dia_noche;teleasistencia;total;resoluciones_grado;grado1;grado2;grado3;total_der_prest;solicitudes_dict;pendientes_grado_total;pendientes_grado_6m_o_mas;pendientes_pia_total;personas_con_pia;personas_prest_efectiva;pendientes_prest_efectiva;tiempo_solicitud_grado;tiempo_grado_prestacion
País Vasco;2025-04-01;21,4305;35,3299;66,3033;0,0446;4,1408;0,0000;130,3600;37,4381;13,0745;1,4304;22,9931;real;118843;72088;13482;38605;1366;6163;7719;27403;103117;118693;38981;27258;19778;86017;118843;150;145;13929;72088;72088;0;71,45;57,37
País Vasco;2025-05-01;21,5315;35,4018;66,2972;0,0440;4,0879;0,0000;129,0100;37,2847;13,0357;1,4327;22,9696;real;119085;72428;13527;38690;1341;6076;7733;27927;103769;118937;39130;27254;19795;86179;119085;148;143;13751;72428;72428;0;72,39;56,35
País Vasco;2025-06-01;21,6724;35,6911;66,3204;0,0443;4,1281;0,0000;129,3300;37,2303;12,9019;1,4364;22,8234;real;120058;72902;13510;38985;1427;6269;7761;28162;104713;119909;39587;27393;19808;86788;120058;149;142;13886;72902;72902;0;73,64;55,71
País Vasco;2025-07-01;21,7069;35,7749;66,3225;0,0455;4,1483;0,0000;129,9400;37,2350;12,8431;1,4379;22,7636;real;120340;73018;13484;39093;1422;6252;7769;28219;104990;120187;39735;27439;19798;86972;120340;153;145;13954;73018;73018;0;74,55;55,05
País Vasco;2025-08-01;21,6659;35,7134;66,2548;0,0440;4,1292;0,0000;130,4900;37,2597;12,8233;1,4389;22,6979;real;120133;72880;13447;39072;1399;6228;7753;28198;104864;119985;39741;27334;19695;86770;120133;148;143;13890;72880;72880;0;75,53;54,45
País Vasco;2025-09-01;21,9058;35,9131;66,1427;0,0431;4,0769;0,0000;130,4000;37,3647;12,7707;1,4380;22,6599;real;120805;73687;13532;39592;1456;6374;7749;28468;105961;120660;40129;27467;19805;87401;120805;145;139;13714;73687;73687;0;76,64;53,09
País Vasco;2025-10-01;22,0660;36,0603;66,2047;0,0416;4,0546;0,0000;129,5400;37,5240;12,6883;1,4369;22,6802;real;121300;74226;13533;40022;1466;6332;7833;28705;106657;121160;40329;27608;19928;87865;121300;140;135;13639;74226;74226;0;76,55;52,23
País Vasco;2025-11-01;22,1850;36,1676;66,1827;0,0422;4,0005;0,0000;128,5100;37,2419;12,6593;1,4383;22,6116;real;121661;74626;13588;39974;1469;6288;7889;29355;107336;121519;40513;27653;19917;88083;121661;142;133;13457;74626;74626;0;77,57;50,36
País Vasco;2025-12-01;22,2373;36,1840;66,1963;0,0443;3,9342;0,0000;129,1400;37,1718;12,5342;1,4393;22,5408;real;121716;74802;13495;40021;1518;6369;7867;29495;107665;121567;40584;27608;19844;88036;121716;149;135;13234;74802;74802;0;78,31;50,49
País Vasco;2026-01-01;21,6160;35,2948;66,2797;0,0530;3,8387;0,0000;130,4300;36,8053;12,4485;1,4479;22,3283;real;121274;74273;13387;39580;1516;6978;7847;29357;107539;121092;40523;27411;19529;87463;121274;182;139;13190;74273;74273;0;78,48;51,36
País Vasco;2026-02-01;21,4911;35,1397;66,3361;0,0649;3,8187;0,0000;130,1800;36,9820;12,2779;1,4511;22,0732;real;120741;73844;13156;39627;1441;7185;7845;29154;107152;120518;40563;27206;19196;86965;120741;223;140;13121;73844;73844;0;79,75;49,09
País Vasco;2026-03-01;21,5435;35,2145;66,4086;0,1056;3,8058;0,0000;130,5000;36,8355;12,3398;1,4530;22,0526;real;120998;74024;13272;39618;1374;7327;7914;29280;107554;120635;40610;27283;19208;87101;120998;363;138;13077;74024;74024;0;80,33;48,22
País Vasco;2026-04-01;21,5435;35,2145;66,4086;0,1056;3,8059;0,0000;130,5000;36,8355;12,2409;1,4549;21,9944;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
País Vasco;2026-05-01;21,5435;35,2145;66,4086;0,1056;3,8059;0,0000;130,5000;36,8355;12,1737;1,4568;21,9378;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
País Vasco;2026-06-01;21,5435;35,2145;66,4086;0,1056;3,8059;0,0000;130,5000;36,8355;12,1066;1,4588;21,8811;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
País Vasco;2026-07-01;21,5435;35,2145;66,4086;0,1056;3,8059;0,0000;130,5000;36,8355;12,0394;1,4607;21,8245;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
País Vasco;2026-08-01;21,5435;35,2145;66,4086;0,1056;3,8059;0,0000;130,5000;36,8355;11,9723;1,4627;21,7678;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
País Vasco;2026-09-01;21,5435;35,2145;66,4086;0,1056;3,8059;0,0000;130,5000;36,8355;11,9051;1,4646;21,7112;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
País Vasco;2026-10-01;21,5435;35,2145;66,4086;0,1056;3,8059;0,0000;130,5000;36,8355;11,8380;1,4665;21,6545;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
País Vasco;2026-11-01;21,5435;35,2145;66,4086;0,1056;3,8059;0,0000;130,5000;36,8355;11,7708;1,4685;21,5979;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Principado de Asturias;2023-01-01;14,8647;22,8789;74,5266;2,0579;1,5821;0,4178;243,8200;29,3633;9,6506;1,2779;24,2980;real;44192;28712;3541;10774;3509;6798;2255;2458;36692;40217;13365;10684;7719;31768;44192;3975;531;3056;28712;27905;807;141,27;109,42
Principado de Asturias;2023-02-01;14,8569;23,1357;74,5129;2,2521;1,6505;0,4043;249,2800;29,3624;9,7602;1,2789;24,1618;real;44688;28697;3582;10776;3540;6737;2243;2443;36700;40338;13437;10744;7704;31885;44688;4350;656;3188;28697;27916;781;142,67;113,84
Principado de Asturias;2023-03-01;14,9465;23,1419;74,5724;2,2790;1,5407;0,4059;259,7300;29,3383;9,7523;1,2783;24,2731;real;44700;28870;3599;10827;3637;6785;2224;2462;36904;40298;13372;10744;7730;31846;44700;4402;848;2976;28870;28086;784;143,67;123,78
Principado de Asturias;2023-04-01;15,1220;23,0312;74,5615;2,0377;1,4946;0,4250;270,7100;29,2079;9,7806;1,2780;24,2117;real;44486;29209;3651;10903;3766;6839;2231;2486;37329;40550;13501;10824;7771;32096;44486;3936;917;2887;29209;28388;821;147,12;132,17
Principado de Asturias;2023-05-01;15,3860;23,1580;74,5863;1,9735;1,4196;0,4416;274,5600;29,0169;9,6494;1,2766;24,2968;real;44731;29719;3661;11009;3967;7007;2240;2561;37940;40919;13640;10934;7887;32461;44731;3812;898;2742;29719;28866;853;152,10;134,08
Principado de Asturias;2023-06-01;15,4331;23,5131;74,4842;1,9461;1,7328;0,4375;280,1800;28,8044;9,6557;1,2775;24,4111;real;45417;29810;3677;10969;4040;7029;2250;2581;38081;41658;13910;11153;8094;33157;45417;3759;591;3347;29810;28965;845;158,83;138,12
Principado de Asturias;2023-07-01;15,4839;23,8207;74,2488;2,1439;1,7576;0,4468;285,9600;28,6521;9,6632;1,2785;24,4302;real;46011;29908;3695;10956;4112;7038;2255;2606;38238;41870;13964;11203;8136;33303;46011;4141;453;3395;29908;29045;863;164,11;140,73
Principado de Asturias;2023-08-01;15,5589;24,0174;74,2251;2,4328;1,5687;0,4773;289,6200;28,3402;9,7264;1,2808;24,5534;real;46391;30053;3744;10909;4115;7117;2282;2648;38493;41692;13830;11130;8123;33083;46391;4699;566;3030;30053;29131;922;166,27;142,51
Principado de Asturias;2023-09-01;15,6459;24,1023;74,1678;2,6440;1,3637;0,4794;291,1600;27,8883;9,6922;1,2837;24,6294;real;46555;30221;3760;10819;4072;7383;2276;2783;38794;41448;13718;11045;8092;32855;46555;5107;1048;2634;30221;29295;926;169,54;141,59
Principado de Asturias;2023-10-01;15,8028;24,2240;74,0880;2,9556;1,0380;0,4701;297,8000;28,2730;9,5249;1,2812;24,7287;real;46790;30524;3725;11057;4263;7304;2297;2789;39108;41081;13546;10939;8044;32529;46790;5709;1604;2005;30524;29616;908;172,71;144,93
Principado de Asturias;2023-11-01;15,9710;24,3912;74,0786;3,0923;0,8071;0,4711;305,1700;28,5176;9,4561;1,2814;24,6451;real;47113;30849;3738;11273;4479;7222;2298;2845;39530;41140;13525;10896;7987;32408;47113;5973;1966;1559;30849;29939;910;176,28;143,90
Principado de Asturias;2023-12-01;16,1600;24,2659;74,2109;2,9313;0,6968;0,4587;304,4500;28,3657;9,3964;1,2881;24,6222;real;46871;31214;3778;11405;4558;7353;2284;3132;40207;41209;13591;10952;8017;32560;46871;5662;2119;1346;31214;30328;886;181,14;134,89
Principado de Asturias;2024-01-01;16,9744;25,5791;74,2039;3,2480;0,6352;0,4944;306,4100;28,3905;9,2628;1,2930;24,6525;real;47031;31210;3738;11457;4594;7324;2285;3322;40355;41059;13494;10902;7982;32378;47031;5972;2449;1168;31210;30301;909;186,18;132,38
Principado de Asturias;2024-02-01;16,9635;25,4866;74,2515;3,3323;0,4938;0,4721;307,7500;28,1091;9,1996;1,3006;24,5436;real;46861;31190;3732;11403;4612;7341;2288;3559;40567;40734;13411;10809;7878;32098;46861;6127;2608;908;31190;30322;868;192,89;127,89
Principado de Asturias;2024-03-01;17,0533;25,6155;74,1644;3,5265;0,3872;0,4862;308,1900;28,0227;9,1412;1,3094;24,4894;real;47098;31355;3753;11505;4614;7399;2274;3879;41056;40614;13411;10803;7853;32067;47098;6484;2872;712;31355;30461;894;204,65;118,67
Principado de Asturias;2024-04-01;17,1354;25,8456;74,1342;3,6543;0,3910;0,4683;308,9300;27,8773;9,0955;1,3163;24,4531;real;47521;31506;3772;11561;4674;7412;2271;4121;41471;40802;13502;10843;7880;32225;47521;6719;2916;719;31506;30645;861;220,04;108,15
Principado de Asturias;2024-05-01;17,1762;26,0746;74,0088;3,8681;0,3475;0,4672;316,0900;27,8029;9,0883;1,3243;24,4010;real;47942;31581;3801;11628;4684;7405;2245;4394;41823;40830;13518;10840;7862;32220;47942;7112;3153;639;31581;30722;859;235,14;99,82
Principado de Asturias;2024-06-01;17,2186;26,3884;74,0182;4,1895;0,3464;0,4699;320,0600;27,8342;9,0898;1,3312;24,4674;real;48519;31659;3831;11731;4659;7362;2250;4601;42146;40816;13532;10862;7902;32296;48519;7703;3204;637;31659;30795;864;256,09;92,01
Principado de Asturias;2024-07-01;17,2338;26,7930;74,1255;4,3304;0,2861;0,4683;319,4200;27,7481;9,0220;1,3373;24,4746;real;49263;31687;3823;11758;4664;7360;2257;4803;42374;41301;13504;10825;7884;32213;49263;7962;3110;526;31687;30826;861;262,77;82,05
Principado de Asturias;2024-08-01;17,1327;26,9997;74,0515;4,6355;0,2877;0,4411;325,9900;27,7063;9,0074;1,3414;24,3584;real;49643;31501;3806;11707;4696;7257;2222;4914;42254;41120;13470;10758;7802;32030;49643;8523;3767;529;31501;30690;811;268,19;78,56
Principado de Asturias;2024-09-01;17,1610;27,2085;74,1591;4,7763;0,3361;0,4530;333,0000;27,7082;8,8922;1,3458;24,2050;real;50027;31553;3776;11766;4787;7203;2213;5106;42464;41245;13602;10782;7787;32171;50027;8782;3918;618;31553;30720;833;279,83;71,69
Principado de Asturias;2024-10-01;17,4639;27,6012;74,1217;4,8008;0,3693;0,4835;339,0500;27,6296;8,7394;1,3548;24,1026;real;50749;32110;3802;12020;4913;7324;2236;5544;43504;41922;13937;10949;7903;32789;50749;8827;3918;679;32110;31221;889;287,71;53,18
Principado de Asturias;2024-11-01;17,8446;27,8530;74,2857;4,7377;0,2997;0,4656;342,8700;27,3153;8,5563;1,3661;23,8092;real;51212;32810;3835;12243;5012;7666;2216;6158;44821;42501;14320;11098;7943;33361;51212;8711;3691;551;32810;31954;856;297,49;39,17
Principado de Asturias;2024-12-01;18,0170;27,8911;74,2002;4,6763;0,2420;0,5129;346,3000;27,3610;8,4051;1,3745;23,5762;real;51282;33127;3827;12458;5051;7714;2243;6525;45532;42684;14476;11181;7915;33572;51282;8598;3851;445;33127;32184;943;302,98;33,58
Principado de Asturias;2025-01-01;17,9065;27,5409;74,1302;4,5193;0,2411;0,5755;345,6800;27,3057;8,2415;1,3814;23,4393;real;51635;33572;3822;12663;5126;7886;2239;6931;46375;43162;14726;11323;7975;34024;51635;8473;3661;452;33572;32493;1079;308,02;23,73
Principado de Asturias;2025-02-01;18,0665;27,5622;74,0518;4,4521;0,2299;0,5712;344,4300;27,3255;8,0754;1,3889;23,4207;real;51675;33872;3799;12855;5180;7966;2244;7319;47044;43328;14874;11395;8034;34303;51675;8347;3404;431;33872;32801;1071;311,41;15,59
Principado de Asturias;2025-03-01;18,3577;27,6236;73,9035;4,1950;0,2331;0,5915;342,0900;27,3092;7,9328;1,3969;23,4801;real;51790;34418;3814;13130;5327;8096;2218;7820;48079;43925;15175;11496;8184;34855;51790;7865;2942;437;34418;33309;1109;310,94;8,48
Principado de Asturias;2025-04-01;18,5679;27,7692;73,9829;4,1619;0,2331;0,5702;339,1400;27,2018;7,8038;1,4058;23,3652;real;52063;34812;3819;13312;5437;8184;2230;8251;48938;44260;15452;11561;8236;35249;52063;7803;2967;437;34812;33743;1069;310,30;6,56
Principado de Asturias;2025-05-01;18,6356;27,8934;73,8741;4,2254;0,2021;0,5414;336,9100;27,1213;7,7637;1,4123;23,2714;real;52296;34939;3831;13383;5527;8146;2209;8533;49345;44374;15525;11574;8219;35318;52296;7922;3185;379;34939;33924;1015;310,08;5,21
Principado de Asturias;2025-06-01;18,7252;27,9537;73,9034;4,2275;0,1856;0,5472;336,2300;27,0677;7,7485;1,4182;23,4043;real;52409;35107;3858;13477;5628;8120;2201;8774;49790;44483;15505;11652;8298;35455;52409;7926;3198;348;35107;34081;1026;309,04;4,66
Principado de Asturias;2025-07-01;18,6628;27,6865;73,9370;4,0638;0,1744;0,4534;334,0400;27,1527;7,6748;1,4199;23,3429;real;51908;34990;3813;13490;5588;8100;2182;8851;49682;44289;15481;11592;8244;35317;51908;7619;3695;327;34990;34140;850;313,98;4,32
Principado de Asturias;2025-08-01;18,4708;27,3569;73,9130;3,9486;0,1728;0,4512;331,7100;27,2328;7,6609;1,4207;23,1047;real;51290;34630;3769;13398;5480;8023;2174;8776;49198;43887;15387;11491;8076;34954;51290;7403;4562;324;34630;33784;846;314,40;2,80
Principado de Asturias;2025-09-01;18,2884;27,0838;73,9124;3,8707;0,1920;0,4795;325,8200;27,1687;7,7990;1,4251;22,8238;real;50778;34288;3811;13276;5362;7955;2195;8718;48865;43521;15349;11391;7908;34648;50778;7257;5351;360;34288;33389;899;310,22;2,34
Principado de Asturias;2025-10-01;18,1684;27,1056;73,8595;3,7918;0,1936;0,4768;321,1800;27,1821;7,9195;1,4261;22,7096;real;50819;34063;3847;13204;5262;7872;2240;8659;48576;43710;15300;11308;7818;34426;50819;7109;5645;363;34063;33169;894;308,31;1,86
Principado de Asturias;2025-11-01;18,0601;26,8454;73,7270;3,5582;0,2043;0,4832;323,4300;27,3298;8,0834;1,4242;22,4659;real;50331;33860;3898;13179;5155;7781;2270;8558;48222;43660;15318;11232;7693;34243;50331;6671;5972;383;33860;32954;906;308,12;5,80
Principado de Asturias;2025-12-01;18,0132;26,7077;73,6696;3,4392;0,2021;0,4998;326,8500;27,4798;8,2362;1,4233;22,2746;real;50073;33772;3959;13209;5118;7735;2268;8509;48068;43625;15354;11190;7607;34151;50073;6448;6136;379;33772;32835;937;305,44;11,14
Principado de Asturias;2026-01-01;17,6579;26,0177;73,7111;3,1243;0,1941;0,4969;337,3300;27,5354;8,3509;1,4253;22,0772;real;49590;33656;4006;13209;5063;7712;2255;8563;47971;43635;15400;11114;7512;34026;49590;5955;5877;370;33656;32709;947;307,89;20,00
Principado de Asturias;2026-02-01;17,6495;26,0219;73,5391;3,2020;0,1952;0,4811;354,6700;27,6838;8,2465;1,4286;21,7129;real;49598;33640;3963;13304;5016;7755;2231;8831;48057;43495;15513;11114;7385;34012;49598;6103;5937;372;33640;32723;917;307,62;39,23
Principado de Asturias;2026-03-01;17,7617;26,3908;73,3412;3,4926;0,2219;0,4633;375,0300;27,5705;8,2371;1,4330;21,5334;real;50301;33854;3996;13375;5046;7849;2231;9146;48512;43644;15731;11165;7381;34277;50301;6657;5951;423;33854;32971;883;307,57;61,77
Principado de Asturias;2026-04-01;17,7207;26,2355;73,3413;3,5923;0,2273;0,4633;395,3900;27,5705;8,2015;1,4373;21,3071;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Principado de Asturias;2026-05-01;17,6797;26,1467;73,3413;3,6920;0,2315;0,4633;415,7504;27,5705;8,1756;1,4416;21,0808;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Principado de Asturias;2026-06-01;17,6388;26,0580;73,3413;3,7917;0,2349;0,4633;436,1107;27,5705;8,1546;1,4460;20,8545;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Principado de Asturias;2026-07-01;17,5978;25,9692;73,3413;3,8913;0,2377;0,4633;456,4711;27,5705;8,1375;1,4503;20,6282;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Principado de Asturias;2026-08-01;17,5568;25,8804;73,3413;3,9910;0,2398;0,4633;476,8314;27,5705;8,1237;1,4547;20,4019;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Principado de Asturias;2026-09-01;17,5158;25,7917;73,3413;4,0907;0,2416;0,4633;497,1918;27,5705;8,1126;1,4590;20,1756;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Principado de Asturias;2026-10-01;17,4748;25,7029;73,3413;4,1904;0,2430;0,4633;517,5521;27,5705;8,1035;1,4633;19,9493;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Principado de Asturias;2026-11-01;17,4338;25,6141;73,3413;4,2901;0,2441;0,4633;537,9125;27,5705;8,0961;1,4677;19,7231;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Región de Murcia;2023-01-01;18,8826;27,6927;72,1826;2,7422;3,1629;0,1663;486,3600;48,6256;10,1106;1,2519;31,9834;real;55614;37921;4800;23085;1163;2940;3872;7486;47475;50107;12722;17391;14160;44273;55614;5507;3082;6352;37921;37587;334;250,09;210,26
Región de Murcia;2023-02-01;18,8582;27,9860;72,2208;2,7312;3,4498;0,1145;486,2900;48,3193;10,1261;1,2545;31,8973;real;56203;37872;4811;22957;1113;2961;3910;7552;47511;50718;12955;17555;14290;44800;56203;5485;2387;6928;37872;37642;230;249,41;214,48
Región de Murcia;2023-03-01;18,9737;28,4356;72,0490;2,9498;3,5264;0,1295;486,8000;47,8315;10,2889;1,2544;31,9192;real;57106;38104;4918;22863;1117;3069;3889;7765;47799;51182;13053;17710;14423;45186;57106;5924;1935;7082;38104;37844;260;248,01;220,10
Región de Murcia;2023-04-01;19,1201;28,8519;71,9853;3,2725;3,4597;0,1803;488,3000;47,6318;10,1764;1,2548;31,7382;real;57942;38398;4903;22949;1213;3131;3907;7891;48180;51370;13151;17803;14392;45346;57942;6572;2269;6948;38398;38036;362;246,95;224,39
Región de Murcia;2023-05-01;19,2421;29,4918;71,9138;3,7052;3,4866;0,1658;491,2000;47,3653;10,1531;1,2543;31,7187;real;59227;38643;4921;22957;1254;3169;3936;8046;48468;51786;13283;17884;14478;45645;59227;7441;2529;7002;38643;38310;333;247,53;230,16
Región de Murcia;2023-06-01;19,4915;29,9374;71,8735;4,2201;3,1122;0,1912;496,5800;47,3812;10,0662;1,2550;31,8809;real;60122;39144;4945;23276;1294;3263;3969;8185;49125;51647;13128;17794;14472;45394;60122;8475;2850;6250;39144;38760;384;249,03;239,57
Región de Murcia;2023-07-01;19,6295;30,0798;71,7384;4,2519;3,0688;0,2002;498,0500;47,5818;10,0089;1,2525;31,7568;real;60408;39421;4942;23494;1307;3273;4010;8157;49376;51869;13241;17867;14476;45584;60408;8539;2706;6163;39421;39019;402;254,16;243,37
Región de Murcia;2023-08-01;19,6041;30,2262;71,6948;4,5492;2,9653;0,1613;497,3700;47,4585;10,1640;1,2528;31,7330;real;60702;39370;5013;23407;1333;3243;3997;8167;49321;51566;13161;17781;14383;45325;60702;9136;3908;5955;39370;39046;324;256,30;243,16
Región de Murcia;2023-09-01;19,7425;30,6619;71,6845;4,3710;3,3955;0,1185;498,8700;47,9660;10,0993;1,2499;31,5428;real;61577;39648;5005;23771;1273;3235;4059;8074;49558;52799;13667;18143;14657;46467;61577;8778;3116;6819;39648;39410;238;262,35;248,22
Región de Murcia;2023-10-01;19,8097;30,9268;71,5358;4,6299;3,3138;0,0528;503,9900;47,8392;10,3372;1,2494;31,4656;real;62109;39783;5138;23778;1165;3182;4093;8265;49704;52811;13699;18127;14612;46438;62109;9298;3450;6655;39783;39677;106;264,41;254,33
Región de Murcia;2023-11-01;20,0423;31,0932;71,4366;4,3461;3,5100;0,0752;508,1000;47,8881;10,3344;1,2482;31,2438;real;62443;40250;5192;24059;1164;3133;4089;8578;50240;53715;14130;18391;14778;47299;62443;8728;3907;7049;40250;40099;151;265,94;258,05
Región de Murcia;2023-12-01;20,1588;31,2510;71,3963;4,3341;3,5334;0,1255;509,2500;47,8230;10,2174;1,2487;31,0656;real;62760;40484;5165;24175;1283;3103;4085;8748;50551;54056;14325;18474;14781;47580;62760;8704;4303;7096;40484;40232;252;266,87;258,83
Región de Murcia;2024-01-01;20,9885;32,8026;71,3165;4,9869;3,4942;0,1890;509,6300;47,4757;10,0991;1,2507;30,9638;real;63686;40749;5147;24196;1396;3173;4101;8994;50965;54004;14383;18432;14718;47533;63686;9682;4818;6784;40749;40382;367;267,49;259,28
Región de Murcia;2024-02-01;21,2028;32,9870;71,2219;5,1950;3,2346;0,2071;510,8800;46,8809;9,9563;1,2570;30,7957;real;64044;41165;5152;24259;1466;3296;4103;9580;51746;53958;14478;18356;14611;47445;64044;10086;4739;6280;41165;40763;402;269,94;260,39
Región de Murcia;2024-03-01;21,4959;33,0952;71,2692;5,0343;3,1120;0,1133;510,0800;46,9177;9,7747;1,2644;30,6116;real;64254;41734;5158;24758;1463;3379;4096;10073;52769;54480;14724;18427;14625;47776;64254;9774;4495;6042;41734;41514;220;276,35;256,80
Región de Murcia;2024-04-01;21,7771;33,3630;71,2851;4,9606;3,1229;0,0819;510,4600;46,6626;9,6175;1,2732;30,3746;real;64774;42280;5177;25118;1465;3520;4077;10671;53829;55143;15100;18559;14684;48343;64774;9631;4539;6063;42280;42121;159;282,81;254,13
Región de Murcia;2024-05-01;22,0357;33,7679;71,2819;4,9550;3,1842;0,0912;511,4500;46,5043;9,5432;1,2768;30,2324;real;65560;42782;5213;25403;1467;3622;4082;11075;54625;55940;15400;18761;14803;48964;65560;9620;4704;6182;42782;42605;177;290,27;252,42
Región de Murcia;2024-06-01;22,2226;33,9631;71,3131;4,7469;3,3263;0,1231;515,2700;46,2322;9,3952;1,2838;30,0929;real;65939;43145;5204;25608;1518;3782;4075;11469;55390;56723;15756;18920;14927;49603;65939;9216;4228;6458;43145;42906;239;294,94;253,00
Región de Murcia;2024-07-01;22,5013;33,9847;71,2892;4,5079;3,2140;0,1277;513,5300;46,3885;9,2244;1,2889;29,9603;real;65981;43686;5194;26120;1565;3795;4080;11863;56307;57229;15928;19040;14958;49926;65981;8752;4244;6240;43686;43438;248;297,68;248,19
Región de Murcia;2024-08-01;22,4632;33,8683;71,2728;4,5223;3,1146;0,1174;513,2600;46,4086;9,2209;1,2893;29,8516;real;65755;43612;5185;26096;1592;3774;4068;11851;56231;56975;15859;18976;14824;49659;65755;8780;5522;6047;43612;43384;228;300,39;247,05
Región de Murcia;2024-09-01;22,6898;34,2819;71,3482;4,5965;3,1826;0,1087;512,9300;46,4975;9,2308;1,2881;29,6868;real;66558;44052;5238;26385;1495;3804;4109;12070;56745;57634;16202;19117;14912;50231;66558;8924;5251;6179;44052;43841;211;305,55;244,80
Región de Murcia;2024-10-01;22,7913;34,4715;71,3389;4,4188;3,3119;0,0500;514,3800;46,1996;9,3201;1,2907;29,6355;real;66926;44249;5323;26386;1417;3850;4181;12352;57113;58347;16433;19227;15019;50679;66926;8579;5251;6430;44249;44152;97;308,82;243,75
Región de Murcia;2024-11-01;22,8793;34,5307;71,3964;4,0350;3,6008;0,0453;516,9600;45,9510;9,3292;1,2927;29,3186;real;67041;44420;5357;26386;1397;3892;4185;12623;57422;59207;16940;19398;15073;51411;67041;7834;5403;6991;44420;44332;88;318,15;243,09
Región de Murcia;2024-12-01;22,9875;34,4122;71,3917;3,8033;3,5988;0,0211;520,0800;46,0981;9,1630;1,2989;29,2462;real;66811;44630;5312;26724;1370;3861;4188;12962;57972;59427;17112;19409;15096;51617;66811;7384;5859;6987;44630;44589;41;319,46;242,13
Región de Murcia;2025-01-01;22,5382;33,6392;71,3859;3,5598;3,5779;0,0261;524,8000;46,2622;9,0197;1,3011;29,0355;real;66933;44845;5263;26994;1350;3914;4171;13127;58350;59850;17389;19487;15088;51964;66933;7083;6047;7119;44845;44793;52;321,20;241,97
Región de Murcia;2025-02-01;22,6653;33,9055;71,3957;3,7653;3,4583;0,0608;532,9800;45,9390;8,8801;1,3074;28,8482;real;67463;45098;5236;27087;1374;4066;4167;13518;58963;59971;17519;19465;14995;51979;67463;7492;5774;6881;45098;44977;121;323,64;243,69
Región de Murcia;2025-03-01;22,9307;34,4011;71,3832;4,0081;3,3341;0,1186;542,8300;45,9227;8,7559;1,3121;28,9514;real;68449;45626;5242;27493;1482;4089;4145;13937;59868;60474;17635;19495;15130;52260;68449;7975;5635;6634;45626;45390;236;326,53;247,80
Región de Murcia;2025-04-01;23,2096;34,8102;71,3482;4,2438;3,1592;0,1292;548,8600;46,0358;8,7408;1,3167;28,9782;real;69263;46181;5315;27993;1467;4028;4178;14378;60807;60819;17750;19513;15204;52467;69263;8444;6170;6286;46181;45924;257;326,92;248,18
Región de Murcia;2025-05-01;23,3946;35,2675;71,4527;4,5363;3,0160;0,0598;555,3300;46,1866;8,6691;1,3211;29,1323;real;70173;46549;5331;28402;1439;3966;4170;14768;61494;61147;17811;19430;15309;52550;70173;9026;6296;6001;46549;46430;119;328,58;248,20
