ccaa;fecha;genero;origen_genero;origen;cobertura_pct_ppd;solicitudes_pct_ppd;limbo_grado_pct_ppd;limbo_pia_pct_ppd;limbo_prestaciones_pct_ppd;pct_mujeres_benef
Islas Baleares;2024-08-01;mujer;estimado;real;17,8251;26,3478;1,3859;2,4598;0,0000;70,7506
Islas Baleares;2024-09-01;hombre;estimado;real;7,5374;10,9654;0,5721;0,8979;0,0000;70,7066
Islas Baleares;2024-09-01;mujer;estimado;real;18,1934;26,4676;1,3810;2,1673;0,0000;70,7066
Islas Baleares;2024-10-01;hombre;estimado;real;7,6142;11,0582;0,5456;0,9039;0,0000;70,5876
Islas Baleares;2024-10-01;mujer;estimado;real;18,2734;26,5389;1,3095;2,1694;0,0000;70,5876
Islas Baleares;2024-11-01;hombre;estimado;real;7,6516;11,1051;0,5454;0,8899;0,0000;70,5766
Islas Baleares;2024-11-01;mujer;estimado;real;18,3535;26,6374;1,3081;2,1345;0,0000;70,5766
Islas Baleares;2024-12-01;hombre;estimado;real;7,6587;11,1177;0,5276;0,9018;0,0000;70,5491
Islas Baleares;2024-12-01;mujer;estimado;real;18,3464;26,6322;1,2638;2,1602;0,0000;70,5491
Islas Baleares;2025-01-01;hombre;estimado;real;7,6170;11,0220;0,5248;0,8530;0,0000;70,5691
Islas Baleares;2025-01-01;mujer;estimado;real;18,2641;26,4285;1,2584;2,0453;0,0000;70,5691
Islas Baleares;2025-02-01;hombre;estimado;real;7,6582;11,1375;0,5436;0,8746;0,0000;70,5101
Islas Baleares;2025-02-01;mujer;estimado;real;18,3106;26,6297;1,2998;2,0911;0,0000;70,5101
Islas Baleares;2025-03-01;hombre;estimado;real;7,6155;11,2415;0,6764;0,8829;0,0000;70,5037
Islas Baleares;2025-03-01;mujer;estimado;real;18,2031;26,8700;1,6168;2,1104;0,0000;70,5037
Islas Baleares;2025-04-01;hombre;estimado;real;7,5190;11,3049;0,8611;0,8695;0,0000;70,5601
Islas Baleares;2025-04-01;mujer;estimado;real;18,0211;27,0949;2,0639;2,0840;0,0000;70,5601
Islas Baleares;2025-05-01;hombre;estimado;real;7,4484;11,4330;1,0812;0,8570;0,0000;70,5631
Islas Baleares;2025-05-01;mujer;estimado;real;17,8545;27,4061;2,5917;2,0543;0,0000;70,5631
Islas Baleares;2025-06-01;hombre;estimado;real;7,8894;11,5928;0,7741;0,7971;0,0000;70,5221
Islas Baleares;2025-06-01;mujer;estimado;real;18,8744;27,7343;1,8520;1,9070;0,0000;70,5221
Islas Baleares;2025-07-01;hombre;estimado;real;7,9319;11,6676;0,7636;0,8089;0,0000;70,5978
Islas Baleares;2025-07-01;mujer;estimado;real;19,0454;28,0152;1,8334;1,9423;0,0000;70,5978
Islas Baleares;2025-08-01;hombre;estimado;real;7,9781;11,7757;0,7402;0,8706;0,0000;70,5860
Islas Baleares;2025-08-01;mujer;estimado;real;19,1454;28,2587;1,7763;2,0893;0,0000;70,5860
Islas Baleares;2025-09-01;hombre;estimado;real;8,0492;11,9360;0,8230;0,8553;0,0000;70,5461
Islas Baleares;2025-09-01;mujer;estimado;real;19,2790;28,5882;1,9713;2,0486;0,0000;70,5461
Islas Baleares;2025-10-01;hombre;estimado;real;8,0947;12,0461;0,8113;0,9023;0,0000;70,5130
Islas Baleares;2025-10-01;mujer;estimado;real;19,3570;28,8061;1,9400;2,1576;0,0000;70,5130
Islas Baleares;2025-11-01;hombre;estimado;real;8,1771;12,0907;0,7573;0,8971;0,0000;70,5250
Islas Baleares;2025-11-01;mujer;estimado;real;19,5653;28,9296;1,8120;2,1465;0,0000;70,5250
Islas Baleares;2025-12-01;hombre;estimado;real;8,2060;12,1492;0,7343;0,9226;0,0000;70,4596
Islas Baleares;2025-12-01;mujer;estimado;real;19,5729;28,9782;1,7514;2,2006;0,0000;70,4596
Islas Baleares;2026-01-01;hombre;estimado;real;8,0134;11,8901;0,7578;0,8771;0,0000;70,3897
Islas Baleares;2026-01-01;mujer;estimado;real;19,0495;28,2652;1,8014;2,0852;0,0000;70,3897
Islas Baleares;2026-02-01;hombre;estimado;real;8,0057;11,8873;0,7276;0,9079;0,0000;70,3898
Islas Baleares;2026-02-01;mujer;estimado;real;19,0312;28,2586;1,7295;2,1582;0,0000;70,3898
Islas Baleares;2026-03-01;hombre;estimado;real;8,0603;11,9931;0,7218;0,9343;0,0000;70,2781
Islas Baleares;2026-03-01;mujer;estimado;real;19,0588;28,3579;1,7068;2,2093;0,0000;70,2781
Islas Baleares;2026-04-01;hombre;estimado;proyeccion;8,1054;11,9931;0,7218;0,9343;0,0000;70,2977
Islas Baleares;2026-04-01;mujer;estimado;proyeccion;19,1653;28,3579;1,7068;2,2093;0,0000;70,2977
Islas Baleares;2026-05-01;hombre;estimado;proyeccion;8,1504;11,9931;0,7218;0,9343;0,0000;70,2977
Islas Baleares;2026-05-01;mujer;estimado;proyeccion;19,2717;28,3579;1,7068;2,2093;0,0000;70,2977
Islas Baleares;2026-06-01;hombre;estimado;proyeccion;8,1954;11,9931;0,7218;0,9343;0,0000;70,2977
Islas Baleares;2026-06-01;mujer;estimado;proyeccion;19,3782;28,3579;1,7068;2,2093;0,0000;70,2977
Islas Baleares;2026-07-01;hombre;estimado;proyeccion;8,2404;11,9931;0,7218;0,9343;0,0000;70,2977
Islas Baleares;2026-07-01;mujer;estimado;proyeccion;19,4846;28,3579;1,7068;2,2093;0,0000;70,2977
Islas Baleares;2026-08-01;hombre;estimado;proyeccion;8,2854;11,9931;0,7218;0,9343;0,0000;70,2977
Islas Baleares;2026-08-01;mujer;estimado;proyeccion;19,5911;28,3579;1,7068;2,2093;0,0000;70,2977
Islas Baleares;2026-09-01;hombre;estimado;proyeccion;8,3304;11,9931;0,7218;0,9343;0,0000;70,2977
Islas Baleares;2026-09-01;mujer;estimado;proyeccion;19,6975;28,3579;1,7068;2,2093;0,0000;70,2977
Islas Baleares;2026-10-01;hombre;estimado;proyeccion;8,3754;11,9931;0,7218;0,9343;0,0000;70,2977
Islas Baleares;2026-10-01;mujer;estimado;proyeccion;19,8039;28,3579;1,7068;2,2093;0,0000;70,2977
Islas Baleares;2026-11-01;hombre;estimado;proyeccion;8,4205;11,9931;0,7218;0,9343;0,0000;70,2977
Islas Baleares;2026-11-01;mujer;estimado;proyeccion;19,9104;28,3579;1,7068;2,2093;0,0000;70,2977
La Rioja;2023-01-01;hombre;estimado;real;5,4378;9,0859;0,0533;1,1629;0,0000;71,4399
La Rioja;2023-01-01;mujer;estimado;real;13,6020;22,7272;0,1334;2,9088;0,0000;71,4399
La Rioja;2023-02-01;hombre;estimado;real;5,4767;9,0549;0,0533;1,1097;0,0000;71,4853
La Rioja;2023-02-01;mujer;estimado;real;13,7299;22,7004;0,1335;2,7819;0,0000;71,4853
La Rioja;2023-03-01;hombre;estimado;real;5,4492;9,0578;0,0302;1,1872;0,0000;71,7236
La Rioja;2023-03-01;mujer;estimado;real;13,8219;22,9754;0,0766;3,0113;0,0000;71,7236
La Rioja;2023-04-01;hombre;estimado;real;5,5145;9,0376;0,0227;1,0795;0,0000;71,6786
La Rioja;2023-04-01;mujer;estimado;real;13,9567;22,8733;0,0574;2,7320;0,0000;71,6786
La Rioja;2023-05-01;hombre;estimado;real;5,6392;9,2329;0,1920;0,9591;0,0000;71,4172
La Rioja;2023-05-01;mujer;estimado;real;14,0900;23,0694;0,4796;2,3965;0,0000;71,4172
La Rioja;2023-06-01;hombre;estimado;real;5,8096;9,4512;0,1065;1,0177;0,0000;70,7937
La Rioja;2023-06-01;mujer;estimado;real;14,0819;22,9089;0,2582;2,4669;0,0000;70,7937
La Rioja;2023-07-01;hombre;estimado;real;5,9435;9,6206;0,0587;1,0449;0,0000;70,3557
La Rioja;2023-07-01;mujer;estimado;real;14,1059;22,8329;0,1392;2,4798;0,0000;70,3557
La Rioja;2023-08-01;hombre;estimado;real;5,8727;9,4991;0,0417;1,0372;0,0000;70,7022
La Rioja;2023-08-01;mujer;estimado;real;14,1722;22,9233;0,1006;2,5030;0,0000;70,7022
La Rioja;2023-09-01;hombre;estimado;real;5,8887;9,5369;0,0360;1,0466;0,0000;70,5834
La Rioja;2023-09-01;mujer;estimado;real;14,1296;22,8833;0,0863;2,5114;0,0000;70,5834
La Rioja;2023-10-01;hombre;estimado;real;5,7811;9,3579;0,0396;1,0328;0,0000;71,2775
La Rioja;2023-10-01;mujer;estimado;real;14,3462;23,2224;0,0983;2,5630;0,0000;71,2775
La Rioja;2023-11-01;hombre;estimado;real;5,8706;9,3619;0,0385;0,9309;0,0000;71,1290
La Rioja;2023-11-01;mujer;estimado;real;14,4634;23,0649;0,0949;2,2935;0,0000;71,1290
La Rioja;2023-12-01;hombre;estimado;real;5,9154;9,4280;0,0103;0,9447;0,0000;71,0227
La Rioja;2023-12-01;mujer;estimado;real;14,4987;23,1078;0,0253;2,3154;0,0000;71,0227
La Rioja;2024-01-01;hombre;estimado;real;6,2968;10,0838;0,0083;1,0618;0,0000;70,9942
La Rioja;2024-01-01;mujer;estimado;real;15,4119;24,6810;0,0202;2,5990;0,0000;70,9942
La Rioja;2024-02-01;hombre;estimado;real;6,4045;10,3174;0,0112;1,1120;0,0000;70,5592
La Rioja;2024-02-01;mujer;estimado;real;15,3493;24,7273;0,0268;2,6651;0,0000;70,5592
La Rioja;2024-03-01;hombre;estimado;real;6,4114;10,1072;0,0091;0,8957;0,0000;70,5979
La Rioja;2024-03-01;mujer;estimado;real;15,3946;24,2685;0,0218;2,1506;0,0000;70,5979
La Rioja;2024-04-01;hombre;estimado;real;6,4302;10,1959;0,0084;0,9470;0,0000;70,6076
La Rioja;2024-04-01;mujer;estimado;real;15,4469;24,4929;0,0201;2,2749;0,0000;70,6076
La Rioja;2024-05-01;hombre;estimado;real;6,5889;10,4976;0,0135;0,9995;0,0000;70,0574
La Rioja;2024-05-01;mujer;estimado;real;15,4163;24,5614;0,0316;2,3386;0,0000;70,0574
La Rioja;2024-06-01;hombre;estimado;real;6,5356;10,4780;0,0197;1,0258;0,0000;70,3060
La Rioja;2024-06-01;mujer;estimado;real;15,4744;24,8087;0,0467;2,4287;0,0000;70,3060
La Rioja;2024-07-01;hombre;estimado;real;6,5016;10,4355;0,0379;1,0042;0,0000;70,4225
La Rioja;2024-07-01;mujer;estimado;real;15,4800;24,8465;0,0902;2,3909;0,0000;70,4225
La Rioja;2024-08-01;hombre;estimado;real;6,6254;10,6264;0,0214;1,0101;0,0000;69,8916
La Rioja;2024-08-01;mujer;estimado;real;15,3798;24,6674;0,0497;2,3447;0,0000;69,8916
La Rioja;2024-09-01;hombre;estimado;real;6,5218;10,4274;0,0189;0,9394;0,0000;70,4297
La Rioja;2024-09-01;mujer;estimado;real;15,5333;24,8356;0,0451;2,2374;0,0000;70,4297
La Rioja;2024-10-01;hombre;estimado;real;6,5488;10,3743;0,0196;0,8480;0,0000;70,4849
La Rioja;2024-10-01;mujer;estimado;real;15,6392;24,7748;0,0468;2,0251;0,0000;70,4849
La Rioja;2024-11-01;hombre;estimado;real;6,5178;10,3362;0,0210;0,8525;0,0000;70,5236
La Rioja;2024-11-01;mujer;estimado;real;15,5942;24,7299;0,0502;2,0396;0,0000;70,5236
La Rioja;2024-12-01;hombre;estimado;real;6,5111;10,2697;0,0209;0,7478;0,0000;70,5980
La Rioja;2024-12-01;mujer;estimado;real;15,6341;24,6588;0,0502;1,7956;0,0000;70,5980
La Rioja;2025-01-01;hombre;estimado;real;6,2243;9,8454;0,0206;0,7407;0,0000;70,9091
La Rioja;2025-01-01;mujer;estimado;real;15,1718;23,9981;0,0503;1,8055;0,0000;70,9091
La Rioja;2025-02-01;hombre;estimado;real;6,2035;9,8185;0,0219;0,7397;0,0000;71,0804
La Rioja;2025-02-01;mujer;estimado;real;15,2475;24,1326;0,0537;1,8180;0,0000;71,0804
La Rioja;2025-03-01;hombre;estimado;real;6,1631;9,7963;0,0040;0,7692;0,0000;71,1147
La Rioja;2025-03-01;mujer;estimado;real;15,1734;24,1182;0,0098;1,8938;0,0000;71,1147
La Rioja;2025-04-01;hombre;estimado;real;6,0556;9,6507;0,0052;0,7548;0,0000;71,5574
La Rioja;2025-04-01;mujer;estimado;real;15,2351;24,2798;0,0131;1,8991;0,0000;71,5574
La Rioja;2025-05-01;hombre;estimado;real;6,0451;9,5835;0,0071;0,7113;0,0000;71,6828
La Rioja;2025-05-01;mujer;estimado;real;15,3028;24,2600;0,0181;1,8006;0,0000;71,6828
La Rioja;2025-06-01;hombre;estimado;real;6,0832;9,6866;0,0065;0,7287;0,0000;71,4863
La Rioja;2025-06-01;mujer;estimado;real;15,2511;24,2851;0,0164;1,8268;0,0000;71,4863
La Rioja;2025-07-01;hombre;estimado;real;5,9892;9,5206;0,0071;0,6911;0,0000;71,8724
La Rioja;2025-07-01;mujer;estimado;real;15,3038;24,3275;0,0181;1,7659;0,0000;71,8724
La Rioja;2025-08-01;hombre;estimado;real;5,9738;9,4410;0,0071;0,6324;0,0000;71,9902
La Rioja;2025-08-01;mujer;estimado;real;15,3536;24,2651;0,0181;1,6254;0,0000;71,9902
La Rioja;2025-09-01;hombre;estimado;real;6,0083;9,4782;0,0077;0,6033;0,0000;71,8494
La Rioja;2025-09-01;mujer;estimado;real;15,3351;24,1913;0,0197;1,5399;0,0000;71,8494
La Rioja;2025-10-01;hombre;estimado;real;6,0175;9,6300;0,0071;0,7286;0,0000;71,8182
La Rioja;2025-10-01;mujer;estimado;real;15,3350;24,5410;0,0181;1,8566;0,0000;71,8182
La Rioja;2025-11-01;hombre;estimado;real;6,0972;9,7516;0,0058;0,7366;0,0259;71,7089
La Rioja;2025-11-01;mujer;estimado;real;15,4545;24,7171;0,0148;1,8670;0,0657;71,7089
La Rioja;2025-12-01;hombre;estimado;real;6,2476;9,7246;0,0039;0,5254;0,1416;71,6381
La Rioja;2025-12-01;mujer;estimado;real;15,7805;24,5631;0,0098;1,3271;0,3576;71,6381
La Rioja;2026-01-01;hombre;estimado;real;6,0655;9,4845;0,0032;0,5703;0,0828;71,7196
La Rioja;2026-01-01;mujer;estimado;real;15,3822;24,0530;0,0080;1,4462;0,2100;71,7196
La Rioja;2026-02-01;hombre;estimado;real;5,9886;9,5111;0,0025;0,6763;0,1023;71,7514
La Rioja;2026-02-01;mujer;estimado;real;15,2110;24,1583;0,0064;1,7179;0,2599;71,7514
La Rioja;2026-03-01;hombre;estimado;real;6,0054;9,5188;0,0031;0,6872;0,0188;71,9002
La Rioja;2026-03-01;mujer;estimado;real;15,3663;24,3562;0,0080;1,7584;0,0482;71,9002
La Rioja;2026-04-01;hombre;estimado;proyeccion;6,0054;9,5188;0,0021;0,5639;0,0481;71,8886
La Rioja;2026-04-01;mujer;estimado;proyeccion;15,3663;24,3562;0,0055;1,4429;0,1230;71,8886
La Rioja;2026-05-01;hombre;estimado;proyeccion;6,0054;9,5188;0,0117;0,5490;0,0481;71,8886
La Rioja;2026-05-01;mujer;estimado;proyeccion;15,3663;24,3562;0,0299;1,4048;0,1230;71,8886
La Rioja;2026-06-01;hombre;estimado;proyeccion;6,0054;9,5188;0,0084;0,5341;0,0481;71,8886
La Rioja;2026-06-01;mujer;estimado;proyeccion;15,3663;24,3562;0,0215;1,3667;0,1230;71,8886
La Rioja;2026-07-01;hombre;estimado;proyeccion;6,0054;9,5188;0,0123;0,5193;0,0481;71,8886
La Rioja;2026-07-01;mujer;estimado;proyeccion;15,3663;24,3562;0,0315;1,3287;0,1230;71,8886
La Rioja;2026-08-01;hombre;estimado;proyeccion;6,0054;9,5188;0,0084;0,5044;0,0481;71,8886
La Rioja;2026-08-01;mujer;estimado;proyeccion;15,3663;24,3562;0,0215;1,2906;0,1230;71,8886
La Rioja;2026-09-01;hombre;estimado;proyeccion;6,0054;9,5188;0,0073;0,4895;0,0481;71,8886
La Rioja;2026-09-01;mujer;estimado;proyeccion;15,3663;24,3562;0,0187;1,2525;0,1230;71,8886
La Rioja;2026-10-01;hombre;estimado;proyeccion;6,0054;9,5188;0,0071;0,4746;0,0481;71,8886
La Rioja;2026-10-01;mujer;estimado;proyeccion;15,3663;24,3562;0,0182;1,2144;0,1230;71,8886
La Rioja;2026-11-01;hombre;estimado;proyeccion;6,0054;9,5188;0,0062;0,4597;0,0481;71,8886
La Rioja;2026-11-01;mujer;estimado;proyeccion;15,3663;24,3562;0,0158;1,1763;0,1230;71,8886
País Vasco;2023-01-01;hombre;estimado;real;6,4855;10,8760;0,0562;1,3927;0,0000;66,5295
País Vasco;2023-01-01;mujer;estimado;real;12,8914;21,6182;0,1118;2,7682;0,0000;66,5295
País Vasco;2023-02-01;hombre;estimado;real;6,4935;10,9300;0,0552;1,4191;0,0000;66,5788
País Vasco;2023-02-01;mujer;estimado;real;12,9357;21,7738;0,1101;2,8271;0,0000;66,5788
País Vasco;2023-03-01;hombre;estimado;real;6,4885;10,8837;0,0523;1,3889;0,0000;66,5626
País Vasco;2023-03-01;mujer;estimado;real;12,9164;21,6658;0,1041;2,7648;0,0000;66,5626
País Vasco;2023-04-01;hombre;estimado;real;6,5378;10,9781;0,0490;1,4011;0,0000;66,5837
País Vasco;2023-04-01;mujer;estimado;real;13,0270;21,8744;0,0976;2,7918;0,0000;66,5837
País Vasco;2023-05-01;hombre;estimado;real;6,5595;11,0060;0,0431;1,3951;0,0000;66,5953
País Vasco;2023-05-01;mujer;estimado;real;13,0769;21,9414;0,0859;2,7812;0,0000;66,5953
País Vasco;2023-06-01;hombre;estimado;real;6,5796;11,0375;0,0426;1,4011;0,0000;66,6667
País Vasco;2023-06-01;mujer;estimado;real;13,1591;22,0751;0,0852;2,8022;0,0000;66,6667
País Vasco;2023-07-01;hombre;estimado;real;6,6608;11,1508;0,0452;1,4049;0,0000;66,5164
País Vasco;2023-07-01;mujer;estimado;real;13,2319;22,1515;0,0898;2,7908;0,0000;66,5164
País Vasco;2023-08-01;hombre;estimado;real;6,6516;11,1572;0,0441;1,4151;0,0000;66,5301
País Vasco;2023-08-01;mujer;estimado;real;13,2218;22,1778;0,0876;2,8129;0,0000;66,5301
País Vasco;2023-09-01;hombre;estimado;real;6,6581;11,2059;0,0427;1,4445;0,0000;66,5443
País Vasco;2023-09-01;mujer;estimado;real;13,2432;22,2888;0,0849;2,8731;0,0000;66,5443
País Vasco;2023-10-01;hombre;estimado;real;6,6936;11,2878;0,0436;1,4540;0,0000;66,5206
País Vasco;2023-10-01;mujer;estimado;real;13,2996;22,4278;0,0866;2,8891;0,0000;66,5206
País Vasco;2023-11-01;hombre;estimado;real;6,6910;11,3127;0,0418;1,4731;0,0000;66,4947
País Vasco;2023-11-01;mujer;estimado;real;13,2790;22,4513;0,0830;2,9235;0,0000;66,4947
País Vasco;2023-12-01;hombre;estimado;real;6,7080;11,3249;0,0425;1,4639;0,0000;66,6602
País Vasco;2023-12-01;mujer;estimado;real;13,4122;22,6433;0,0850;2,9270;0,0000;66,6602
País Vasco;2024-01-01;hombre;estimado;real;6,8538;11,5650;0,0419;1,4853;0,0000;66,6574
País Vasco;2024-01-01;mujer;estimado;real;13,7019;23,1205;0,0838;2,9693;0,0000;66,6574
País Vasco;2024-02-01;hombre;estimado;real;6,8831;11,6135;0,0428;1,4804;0,0000;66,6372
País Vasco;2024-02-01;mujer;estimado;real;13,7479;23,1962;0,0854;2,9568;0,0000;66,6372
País Vasco;2024-03-01;hombre;estimado;real;6,9512;11,6676;0,0216;1,4786;0,0000;66,5535
País Vasco;2024-03-01;mujer;estimado;real;13,8318;23,2168;0,0430;2,9421;0,0000;66,5535
País Vasco;2024-04-01;hombre;estimado;real;6,9860;11,7065;0,0197;1,4780;0,0000;66,4996
País Vasco;2024-04-01;mujer;estimado;real;13,8675;23,2378;0,0391;2,9339;0,0000;66,4996
País Vasco;2024-05-01;hombre;estimado;real;7,0313;11,7804;0,0174;1,4781;0,0000;66,5099
País Vasco;2024-05-01;mujer;estimado;real;13,9639;23,3954;0,0346;2,9354;0,0000;66,5099
País Vasco;2024-06-01;hombre;estimado;real;7,1120;11,8688;0,0159;1,4675;0,0000;66,4701
País Vasco;2024-06-01;mujer;estimado;real;14,0988;23,5289;0,0316;2,9091;0,0000;66,4701
País Vasco;2024-07-01;hombre;estimado;real;7,0988;11,8580;0,0281;1,4610;0,0000;66,4663
País Vasco;2024-07-01;mujer;estimado;real;14,0703;23,5035;0,0557;2,8958;0,0000;66,4663
País Vasco;2024-08-01;hombre;estimado;real;7,1011;11,8501;0,0191;1,4627;0,0000;66,4707
País Vasco;2024-08-01;mujer;estimado;real;14,0777;23,4923;0,0379;2,8998;0,0000;66,4707
País Vasco;2024-09-01;hombre;estimado;real;7,1080;11,8728;0,0208;1,4752;0,0000;66,5389
País Vasco;2024-09-01;mujer;estimado;real;14,1347;23,6096;0,0413;2,9336;0,0000;66,5389
País Vasco;2024-10-01;hombre;estimado;real;7,1464;11,9230;0,0162;1,4805;0,0000;66,5496
País Vasco;2024-10-01;mujer;estimado;real;14,2178;23,7208;0,0322;2,9454;0,0000;66,5496
País Vasco;2024-11-01;hombre;estimado;real;7,1973;11,9938;0,0160;1,4823;0,0000;66,5177
País Vasco;2024-11-01;mujer;estimado;real;14,2985;23,8275;0,0318;2,9448;0,0000;66,5177
País Vasco;2024-12-01;hombre;estimado;real;7,2260;12,0065;0,0155;1,4624;0,0000;66,4660
País Vasco;2024-12-01;mujer;estimado;real;14,3222;23,7975;0,0308;2,8986;0,0000;66,4660
País Vasco;2025-01-01;hombre;estimado;real;7,0868;11,7804;0,0151;1,4318;0,0000;66,3770
País Vasco;2025-01-01;mujer;estimado;real;13,9905;23,2564;0,0298;2,8265;0,0000;66,3770
País Vasco;2025-02-01;hombre;estimado;real;7,0740;11,8030;0,0148;1,4531;0,0000;66,3150
País Vasco;2025-02-01;mujer;estimado;real;13,9263;23,2364;0,0292;2,8607;0,0000;66,3150
País Vasco;2025-03-01;hombre;estimado;real;7,0779;11,8285;0,0148;1,4647;0,0000;66,3223
País Vasco;2025-03-01;mujer;estimado;real;13,9387;23,2941;0,0292;2,8845;0,0000;66,3223
País Vasco;2025-04-01;hombre;estimado;real;7,2214;11,9050;0,0150;1,3953;0,0000;66,3033
País Vasco;2025-04-01;mujer;estimado;real;14,2091;23,4249;0,0296;2,7455;0,0000;66,3033
País Vasco;2025-05-01;hombre;estimado;real;7,2567;11,9314;0,0148;1,3777;0,0000;66,2972
País Vasco;2025-05-01;mujer;estimado;real;14,2748;23,4704;0,0292;2,7102;0,0000;66,2972
País Vasco;2025-06-01;hombre;estimado;real;7,2992;12,0206;0,0149;1,3903;0,0000;66,3204
País Vasco;2025-06-01;mujer;estimado;real;14,3733;23,6705;0,0294;2,7377;0,0000;66,3204
País Vasco;2025-07-01;hombre;estimado;real;7,3104;12,0481;0,0153;1,3970;0,0000;66,3225
País Vasco;2025-07-01;mujer;estimado;real;14,3966;23,7268;0,0302;2,7512;0,0000;66,3225
País Vasco;2025-08-01;hombre;estimado;real;7,3112;12,0515;0,0148;1,3934;0,0000;66,2548
País Vasco;2025-08-01;mujer;estimado;real;14,3547;23,6618;0,0292;2,7358;0,0000;66,2548
País Vasco;2025-09-01;hombre;estimado;real;7,4167;12,1592;0,0146;1,3803;0,0000;66,1427
País Vasco;2025-09-01;mujer;estimado;real;14,4891;23,7539;0,0285;2,6966;0,0000;66,1427
País Vasco;2025-10-01;hombre;estimado;real;7,4573;12,1867;0,0141;1,3703;0,0000;66,2047
País Vasco;2025-10-01;mujer;estimado;real;14,6088;23,8736;0,0276;2,6844;0,0000;66,2047
País Vasco;2025-11-01;hombre;estimado;real;7,5023;12,2309;0,0143;1,3529;0,0000;66,1827
País Vasco;2025-11-01;mujer;estimado;real;14,6826;23,9367;0,0279;2,6477;0,0000;66,1827
País Vasco;2025-12-01;hombre;estimado;real;7,5170;12,2315;0,0150;1,3299;0,0000;66,1963
País Vasco;2025-12-01;mujer;estimado;real;14,7202;23,9524;0,0293;2,6043;0,0000;66,1963
País Vasco;2026-01-01;hombre;estimado;real;7,2890;11,9015;0,0179;1,2944;0,0000;66,2797
País Vasco;2026-01-01;mujer;estimado;real;14,3270;23,3933;0,0351;2,5443;0,0000;66,2797
País Vasco;2026-02-01;hombre;estimado;real;7,2348;11,8294;0,0218;1,2855;0,0000;66,3361
País Vasco;2026-02-01;mujer;estimado;real;14,2563;23,3103;0,0431;2,5331;0,0000;66,3361
País Vasco;2026-03-01;hombre;estimado;real;7,2368;11,8290;0,0355;1,2784;0,0000;66,4086
País Vasco;2026-03-01;mujer;estimado;real;14,3067;23,3855;0,0702;2,5274;0,0000;66,4086
País Vasco;2026-04-01;hombre;estimado;proyeccion;7,2368;11,8290;0,0355;1,2784;0,0000;66,4086
País Vasco;2026-04-01;mujer;estimado;proyeccion;14,3067;23,3855;0,0702;2,5274;0,0000;66,4086
País Vasco;2026-05-01;hombre;estimado;proyeccion;7,2368;11,8290;0,0355;1,2784;0,0000;66,4086
País Vasco;2026-05-01;mujer;estimado;proyeccion;14,3067;23,3855;0,0702;2,5274;0,0000;66,4086
País Vasco;2026-06-01;hombre;estimado;proyeccion;7,2368;11,8290;0,0355;1,2784;0,0000;66,4086
País Vasco;2026-06-01;mujer;estimado;proyeccion;14,3067;23,3855;0,0702;2,5274;0,0000;66,4086
País Vasco;2026-07-01;hombre;estimado;proyeccion;7,2368;11,8290;0,0355;1,2784;0,0000;66,4086
País Vasco;2026-07-01;mujer;estimado;proyeccion;14,3067;23,3855;0,0702;2,5274;0,0000;66,4086
País Vasco;2026-08-01;hombre;estimado;proyeccion;7,2368;11,8290;0,0355;1,2784;0,0000;66,4086
País Vasco;2026-08-01;mujer;estimado;proyeccion;14,3067;23,3855;0,0702;2,5274;0,0000;66,4086
País Vasco;2026-09-01;hombre;estimado;proyeccion;7,2368;11,8290;0,0355;1,2784;0,0000;66,4086
País Vasco;2026-09-01;mujer;estimado;proyeccion;14,3067;23,3855;0,0702;2,5274;0,0000;66,4086
País Vasco;2026-10-01;hombre;estimado;proyeccion;7,2368;11,8290;0,0355;1,2784;0,0000;66,4086
País Vasco;2026-10-01;mujer;estimado;proyeccion;14,3067;23,3855;0,0702;2,5274;0,0000;66,4086
País Vasco;2026-11-01;hombre;estimado;proyeccion;7,2368;11,8290;0,0355;1,2784;0,0000;66,4086
País Vasco;2026-11-01;mujer;estimado;proyeccion;14,3067;23,3855;0,0702;2,5274;0,0000;66,4086
Principado de Asturias;2023-01-01;hombre;estimado;real;3,7865;5,8280;0,5242;0,4030;0,1064;74,5266
Principado de Asturias;2023-01-01;mujer;estimado;real;11,0782;17,0509;1,5337;1,1791;0,3114;74,5266
Principado de Asturias;2023-02-01;hombre;estimado;real;3,7866;5,8966;0,5740;0,4207;0,1031;74,5129
Principado de Asturias;2023-02-01;mujer;estimado;real;11,0703;17,2391;1,6781;1,2298;0,3013;74,5129
Principado de Asturias;2023-03-01;hombre;estimado;real;3,8005;5,8844;0,5795;0,3918;0,1032;74,5724
Principado de Asturias;2023-03-01;mujer;estimado;real;11,1460;17,2575;1,6995;1,1490;0,3027;74,5724
Principado de Asturias;2023-04-01;hombre;estimado;real;3,8468;5,8588;0,5184;0,3802;0,1081;74,5615
Principado de Asturias;2023-04-01;mujer;estimado;real;11,2752;17,1724;1,5194;1,1144;0,3169;74,5615
Principado de Asturias;2023-05-01;hombre;estimado;real;3,9102;5,8853;0,5015;0,3608;0,1122;74,5863
Principado de Asturias;2023-05-01;mujer;estimado;real;11,4759;17,2727;1,4720;1,0588;0,3294;74,5863
Principado de Asturias;2023-06-01;hombre;estimado;real;3,9379;5,9996;0,4966;0,4421;0,1116;74,4842
Principado de Asturias;2023-06-01;mujer;estimado;real;11,4953;17,5136;1,4495;1,2907;0,3258;74,4842
