year,month,fecha,file_idx,sheet_name,ncol,nrow,col_signature,first_row,second_row,tipo_hoja,periodo
2012,6,2012-06-01,1,porsaad,14,23,INFORMACIÓN ESTADÍSTICA DEL | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14,SISTEMA PARA LA AUTONOMÍA Y ATENCIÓN A LA DEPENDENCIA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,6,2012-06-01,1,indsaad,1,13,ÍNDICE.,NA,"1. INFORMACIÓN HISTÓRICA ACUMULADA INCORPORADA AL SISAAD DESDE 01/01/2007: SOLICITUDES, DICTÁMENES, PERSONAS BENEFICIARIAS CON DERECHO A PRESTACIÓN Y PRESTACIONES.",otros,pre
2012,6,2012-06-01,1,Infacumsaad,16,25,"1. INFORMACIÓN HISTÓRICA ACUMULADA INCORPORADA AL SISAAD DESDE 01/01/2007: SOLICITUDES, DICTÁMENES, PERSONAS BENEFICIARIAS CON DERECHO A PRESTACIÓN Y PRESTACIONES | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16",Situación a 1 de Junio de 2012 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,6,2012-06-01,1,1solsaad,4,25,2.1. SOLICITUDES | ...2 | ...3 | ...4,Situación a 1 de Junio de 2012 | NA | NA | NA,NA | NA | NA | NA,solsaad,pre
2012,6,2012-06-01,1,2solcasaad,11,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,6,2012-06-01,1,3perfsaad,23,37,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,perfsaad,pre
2012,6,2012-06-01,1,4dictsaad,22,27,2.4.  DICTÁMENES | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22,Situación a 1 de Junio de 2012 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,dictsaad,pre
2012,6,2012-06-01,1,5dictcasaad,11,31,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,6,2012-06-01,1,6granivsaad,26,28,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25 | ...26,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,6,2012-06-01,1,7benpresaad,25,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,benpresaad_v1,pre
2012,6,2012-06-01,1,8perfpbsaad,24,37,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,6,2012-06-01,1,9pbpcasaad,10,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,7,2012-07-01,1,porsaad,14,23,INFORMACIÓN ESTADÍSTICA DEL | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14,SISTEMA PARA LA AUTONOMÍA Y ATENCIÓN A LA DEPENDENCIA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,7,2012-07-01,1,indsaad,1,13,ÍNDICE.,NA,"1. INFORMACIÓN HISTÓRICA ACUMULADA INCORPORADA AL SISAAD DESDE 01/01/2007: SOLICITUDES, DICTÁMENES, PERSONAS BENEFICIARIAS CON DERECHO A PRESTACIÓN Y PRESTACIONES.",otros,pre
2012,7,2012-07-01,1,Infacumsaad,16,25,"1. INFORMACIÓN HISTÓRICA ACUMULADA INCORPORADA AL SISAAD DESDE 01/01/2007: SOLICITUDES, DICTÁMENES, PERSONAS BENEFICIARIAS CON DERECHO A PRESTACIÓN Y PRESTACIONES | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16",Situación a 1 de Julio de 2012 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,7,2012-07-01,1,1solsaad,4,25,2.1. SOLICITUDES | ...2 | ...3 | ...4,Situación a 1 de Julio de 2012 | NA | NA | NA,NA | NA | NA | NA,solsaad,pre
2012,7,2012-07-01,1,2solcasaad,11,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,7,2012-07-01,1,3perfsaad,23,37,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,perfsaad,pre
2012,7,2012-07-01,1,4dictsaad,22,27,2.4.  DICTÁMENES | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22,Situación a 1 de Julio de 2012 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,dictsaad,pre
2012,7,2012-07-01,1,5dictcasaad,11,31,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,7,2012-07-01,1,6granivsaad,26,28,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25 | ...26,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,7,2012-07-01,1,7benpresaad,25,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,benpresaad_v1,pre
2012,7,2012-07-01,1,8perfpbsaad,24,37,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,7,2012-07-01,1,9pbpcasaad,10,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,8,2012-08-01,1,porsaad,1,5,INFORMACIÓN ESTADÍSTICA DEL,SISTEMA PARA LA AUTONOMÍA Y ATENCIÓN A LA DEPENDENCIA,NA,otros,pre
2012,8,2012-08-01,1,indsaad,1,14,ÍNDICE.,NA,"1. INFORMACIÓN HISTÓRICA ACUMULADA INCORPORADA AL SISAAD DESDE 01/01/2007: SOLICITUDES, DICTÁMENES, PERSONAS BENEFICIARIAS CON DERECHO A PRESTACIÓN Y PRESTACIONES.",otros,pre
2012,8,2012-08-01,1,Infacumsaad,16,25,"1. INFORMACIÓN HISTÓRICA ACUMULADA INCORPORADA AL SISAAD DESDE 01/01/2007: SOLICITUDES, DICTÁMENES, PERSONAS BENEFICIARIAS CON DERECHO A PRESTACIÓN Y PRESTACIONES | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16",Situación a 1 de Agosto de 2012 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,8,2012-08-01,1,1solsaad,4,25,2.1. SOLICITUDES | ...2 | ...3 | ...4,Situación a 1 de Agosto de 2012 | NA | NA | NA,NA | NA | NA | NA,solsaad,pre
2012,8,2012-08-01,1,2solcasaad,11,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,8,2012-08-01,1,3perfsaad,23,37,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,perfsaad,pre
2012,8,2012-08-01,1,4dictsaad,22,27,2.4.  DICTÁMENES | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22,Situación a 1 de Agosto de 2012 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,dictsaad,pre
2012,8,2012-08-01,1,5dictcasaad,11,31,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,8,2012-08-01,1,6granivsaad,26,28,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25 | ...26,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,8,2012-08-01,1,7benpresaad,25,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,benpresaad_v1,pre
2012,8,2012-08-01,1,8perfpbsaad,24,37,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,8,2012-08-01,1,9pbpcasaad,10,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,9,2012-09-01,1,porsaad,1,5,INFORMACIÓN ESTADÍSTICA DEL,SISTEMA PARA LA AUTONOMÍA Y ATENCIÓN A LA DEPENDENCIA,NA,otros,pre
2012,9,2012-09-01,1,indsaad,1,13,ÍNDICE.,NA,"1. INFORMACIÓN INCORPORADA AL SISAAD SOBRE EXPEDIENTES EN VIGOR A  01/09/2012 (regularización de bajas, fallecimientos, revisiones de grado o de prestación y expedientes depurados).",otros,pre
2012,9,2012-09-01,1,1solsaad,5,28,413279 | ...2 | ...3 | ...4 | ...5,49141 | NA | NA | NA | NA,35731 | NA | NA | NA | NA,solsaad,pre
2012,9,2012-09-01,1,2solcasaad,11,32,4.9059116330737682 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11,4.5006270223405735 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,4.2710040116596248 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,9,2012-09-01,1,3perfsaad,23,37,5884 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23,54648 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,42220 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,perfsaad,pre
2012,9,2012-09-01,1,4dictsaad,22,27,1.4.  DICTÁMENES | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22,Situación a 1 de Septiembre de 2012 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,dictsaad,pre
2012,9,2012-09-01,1,5dictcasaad,11,31,4.5317233813170832 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11,4.4678051121673299 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,4.0597844122961195 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,9,2012-09-01,1,6granivsaad,26,28,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25 | ...26,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,9,2012-09-01,1,7benpresaad,25,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,benpresaad_v1,pre
2012,9,2012-09-01,1,8perfpbsaad,25,37,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,9,2012-09-01,1,9pbpcasaad,11,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,9,2012-09-01,1,10pbagpsaad,8,31,0.54869802138642465...1 | 0 | 0.54869802138642465...3 | 0.45130197861357535 | ...5 | ...6 | ...7 | ...8,0.45130197861357535 | PRESTACIONES ECONOMICAS PARA CUIDADOS EN EL ENTORNO FAMILIAR | PRESTACIONES ECONOMICAS PARA CUIDADOS EN EL ENTORNO FAMILIAR | PRESTACIONES ECONOMICAS PARA CUIDADOS EN EL ENTORNO FAMILIAR | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,10,2012-10-01,1,porsaad,1,5,INFORMACIÓN ESTADÍSTICA DEL,SISTEMA PARA LA AUTONOMÍA Y ATENCIÓN A LA DEPENDENCIA,NA,otros,pre
2012,10,2012-10-01,1,gestionsaad,2,12,GESTIÓN DEL SISTEMA PARA LA AUTONOMÍA Y ATENCIÓN A LA DEPENDENCIA | ...2,Situación a 1 de Octubre de 2012 | NA,NA | NA,otros,pre
2012,10,2012-10-01,1,indsaad,1,13,ÍNDICE.,NA,"1. INFORMACIÓN INCORPORADA AL SISAAD SOBRE EXPEDIENTES EN VIGOR A  01/09/2012 (regularización de bajas, fallecimientos, revisiones de grado o de prestación y expedientes depurados).",otros,pre
2012,10,2012-10-01,1,1solsaad,5,28,0 | ...2 | ...3 | ...4 | ...5,0 | NA | NA | NA | NA,0 | NA | NA | NA | NA,solsaad,pre
2012,10,2012-10-01,1,2solcasaad,11,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,10,2012-10-01,1,3perfsaad,23,37,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,perfsaad,pre
2012,10,2012-10-01,1,4dictsaad,22,27,1.4.  DICTÁMENES | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22,Situación a 1 de Octubre de 2012 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,dictsaad,pre
2012,10,2012-10-01,1,5dictcasaad,11,31,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,10,2012-10-01,1,6granivsaad,23,28,...1 | 1.6. GRADOS Y NIVELES | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23,Situación a 1 de Octubre de 2012 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,10,2012-10-01,1,7benpresaad,25,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,benpresaad_v1,pre
2012,10,2012-10-01,1,8perfpbsaad,25,37,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,10,2012-10-01,1,9pbpcasaad,11,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
2012,10,2012-10-01,1,10pbagpsaad,8,31,436130 | 0.4502521589659676 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8,64649 | 0.066742374578659655 | NA | NA | NA | NA | NA | NA,1120 | 0.0011562662922566292 | NA | NA | NA | NA | NA | NA,otros,pre
2012,12,2012-12-01,1,porsaad,1,5,INFORMACIÓN ESTADÍSTICA DEL,SISTEMA PARA LA AUTONOMÍA Y ATENCIÓN A LA DEPENDENCIA,NA,otros,pre
2012,12,2012-12-01,1,gestionsaad,2,12,GESTIÓN DEL SISTEMA PARA LA AUTONOMÍA Y ATENCIÓN A LA DEPENDENCIA | ...2,Situación a 31 de Diciembre de 2012 | NA,NA | NA,otros,pre
2012,12,2012-12-01,1,indsaad,1,13,ÍNDICE.,NA,"1. INFORMACIÓN INCORPORADA AL SISAAD SOBRE EXPEDIENTES EN VIGOR A  31/12/2012 (regularización de bajas, fallecimientos, revisiones de grado o de prestación y expedientes depurados).",otros,pre
2012,12,2012-12-01,1,1solsaad,5,28,0 | ...2 | ...3 | ...4 | ...5,0 | NA | NA | NA | NA,0 | NA | NA | NA | NA,solsaad,pre
2012,12,2012-12-01,1,2solcasaad,11,32,0 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,0 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,pre
