horas;grado I;grado II;grado III;total;servicio;fecha
De 66 a 70;1,83129365109436e-04;4,09721173958985e-04;2,73105745212323e-01;0,052772468615611835;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-09-30
71 o más;6,81999014890312e-04;2,41519849912665e-03;3,28582113775244e-01;0,064416728204682680;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-09-30
Menos de 5;4,53180762476633e-04;4,84895505018668e-05;0,00000000000000e+00;0,000248262164846077;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 5 a 10;1,65127740327423e-02;7,27343257528003e-04;7,97003267713398e-05;0,008747590396635318;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 11 a 15;4,99065314677392e-02;1,55166561605974e-03;1,59400653542680e-04;0,026228167533150305;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 16 a 20;6,25134538038860e-01;3,42821122048199e-02;1,76934725432374e-02;0,335884105379987141;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 21 a 30;1,38899903699088e-01;4,00523687145420e-02;6,61512712202120e-03;0,084891056720602834;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 31 a 45;1,48020166543930e-01;5,84977937254522e-01;1,72949709093807e-02;0,255666218821192837;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 46 a 55;5,66475953095791e-05;9,42636861756291e-02;1,65776679684387e-02;0,031456276651673581;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 56 a 65;9,51679601200929e-03;2,11268971536634e-01;1,85861162030764e-01;0,102590688708452601;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 66 a 70;2,54914178893106e-04;2,90937303011201e-04;3,72838128636327e-01;0,068534961154273030;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
71 o más;1,12445476689515e-02;3,25364883867527e-02;3,82880369809516e-01;0,085752672469186289;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
Menos de 5;2,31825691862867e-03;1,75899843505477e-03;1,12688213292414e-03;0,001886248243087953;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 5 a 10;2,27948161916563e-01;1,63255086071987e-02;5,15488635273808e-03;0,108017470687610737;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 11 a 15;4,73461379595209e-02;4,14334898278560e-02;1,39062050445958e-02;0,038798569747691407;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 16 a 20;5,14090251961999e-01;2,91017214397496e-02;3,29553083341325e-02;0,244862033760180925;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 21 a 30;1,40344898802148e-01;1,17176838810642e-01;1,37839263450657e-01;0,131394129739084264;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 31 a 45;6,19010739363899e-02;5,10547730829421e-01;2,94308046417953e-02;0,219766233409485284;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 46 a 55;4,85336637752995e-04;1,34510172143975e-01;5,33231034813465e-02;0,059586215737353669;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 56 a 65;2,67967781908302e-03;1,42397496087637e-01;1,01359451424187e-01;0,072615979086451524;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
De 66 a 70;1,96199917389508e-04;3,94366197183099e-04;2,88074230363479e-01;0,055239146060625487;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
71 o más;2,69000413052458e-03;6,35367762128326e-03;3,36829864774144e-01;0,067833973528428779;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-09-30
Menos de 5;2,67510321745291e-03;1,88632937134042e-03;1,31588060114966e-03;0,002118711231811313;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-10-31
De 5 a 10;2,65427650062297e-01;1,81901055362715e-02;5,95609114204585e-03;0,122798072553971641;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-10-31
De 11 a 15;4,45300857498840e-02;4,72774446898776e-02;1,56520534663065e-02;0,040057379561041072;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-10-31
De 16 a 20;5,01081034861847e-01;2,66680691420357e-02;3,41574901308955e-02;0,233301279680449725;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-10-31
De 21 a 30;1,40626145164049e-01;1,26033449037551e-01;1,61742502943417e-01;0,139156002662918860;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-10-31
De 31 a 45;4,31497813500110e-02;4,86350408470951e-01;3,02652538264423e-02;0,207660118563291834;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-10-31
De 46 a 55;5,68001368089317e-04;1,49118193611725e-01;5,72892859616317e-02;0,067349656039647904;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-10-31
De 56 a 65;1,10546502821684e-03;1,41614950387434e-01;8,55876445737239e-02;0,070152589477243663;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-10-31
De 66 a 70;1,71011164586031e-04;3,85680726482241e-04;2,62912944109703e-01;0,050362981201060940;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-10-31
71 o más;6,65722033567049e-04;2,47536902633148e-03;3,45120853244685e-01;0,067043209028562978;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-10-31
Menos de 5;4,51123579665605e-04;4,72925041380941e-05;0,00000000000000e+00;0,000243989953354862;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 5 a 10;1,65224011052528e-02;8,03972570347600e-04;7,65520936997627e-05;0,008668819519196269;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 11 a 15;4,86367609326980e-02;1,56065263655711e-03;1,53104187399525e-04;0,025260136347326875;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 16 a 20;6,12823187751995e-01;3,23953653345945e-02;1,67649085202480e-02;0,324922856117689285;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 21 a 30;1,37536301350551e-01;3,80231733270277e-02;6,50692796447983e-03;0,082770003588087546;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 31 a 45;1,61333070177912e-01;5,64436036888153e-01;1,64587001454490e-02;0,256505202726946546;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 46 a 55;5,63904474582006e-05;9,21730905651454e-02;1,51573145525530e-02;0,030843200574094010;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 56 a 65;1,07987706882454e-02;2,38212343343580e-01;1,78672586695246e-01;0,111288123430211702;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 66 a 70;2,53757013561903e-04;3,31047528966659e-04;3,51833422644109e-01;0,066193039110154284;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
71 o más;1,15882369526602e-02;3,20170253014897e-02;4,14376483196815e-01;0,093304628632938647;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
Menos de 5;2,27894485856989e-03;1,64877441102114e-03;1,11413425904208e-03;0,001827142095435268;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 5 a 10;2,21092789197601e-01;1,59442592117637e-02;5,05465121733827e-03;0,105048400302515846;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 11 a 15;4,52576362221720e-02;4,13720245728453e-02;1,32757892761646e-02;0,037754243810807130;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 16 a 20;5,20934668574154e-01;2,74062946543070e-02;3,14889524792419e-02;0,247525326777336296;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 21 a 30;1,40064754160078e-01;1,14663100428681e-01;1,37941548998452e-01;0,130380754995638504;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 31 a 45;6,41869337148307e-02;4,96409335727110e-01;2,81465497021157e-02;0,215236892653728695;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 46 a 55;4,76871721506915e-04;1,41757959916462e-01;5,08279776704039e-02;0,061669949870716861;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 56 a 65;2,83111211505158e-03;1,54081021995872e-01;9,98381573392128e-02;0,076541414105358502;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
De 66 a 70;1,85728986271114e-04;3,78607457345595e-04;2,76504667636159e-01;0,052819800062912585;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
71 o más;2,69056044976533e-03;6,33862162459239e-03;3,55807571421870e-01;0,071196075325550320;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-10-31
Menos de 5;2,64934570091566e-03;1,86644687097675e-03;1,26369563756134e-03;0,002089147227061780;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-11-30
De 5 a 10;2,48008525534930e-01;1,76971860248088e-02;5,80762250453720e-03;0,114831146538388398;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-11-30
De 11 a 15;4,23954848004953e-02;4,63546385291854e-02;1,54332190629831e-02;0,038735307872975737;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-11-30
De 16 a 20;5,19950466165772e-01;2,60076428955812e-02;3,29501915708812e-02;0,240529456204998549;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-11-30
De 21 a 30;1,39897360180036e-01;1,21891242004591e-01;1,61188411642132e-01;0,137174486193126638;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-11-30
De 31 a 45;4,46221259064334e-02;4,66713895492599e-01;2,95892989177926e-02;0,200976991114057674;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-11-30
De 46 a 55;5,47729897717395e-04;1,57946363493934e-01;5,54412852053505e-02;0,070416852968233662;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-11-30
De 56 a 65;1,09545979543479e-03;1,58695666982282e-01;8,43584055925254e-02;0,076463302445818365;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-11-30
De 66 a 70;1,60746817808366e-04;3,74651744174165e-04;2,49821872689386e-01;0,047963017211695123;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-11-30
71 o más;6,72755200457235e-04;2,45226596186726e-03;3,64145997176850e-01;0,070820292223644110;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-11-30
Menos de 5;3,96701708650931e-04;4,64964895150416e-05;0,00000000000000e+00;0,000213340918788224;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 5 a 10;1,65764642543425e-02;7,90440321755707e-04;1,48016577856720e-04;0,008590527663205803;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 11 a 15;4,76042050381117e-02;1,53438415399637e-03;2,22024866785080e-04;0,024406201109372777;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 16 a 20;6,03950015584710e-01;3,05481936113823e-02;1,59857904085258e-02;0,315559664343621094;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 21 a 30;1,37485477883880e-01;3,69647091644581e-02;6,58673771462404e-03;0,081581567344616704;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 31 a 45;1,69930010484259e-01;5,44427395731622e-01;1,57637655417407e-02;0,254857061584411904;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 46 a 55;5,66716726644187e-05;9,20165527502674e-02;1,42835997631735e-02;0,030920210496373203;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 56 a 65;1,21277379501856e-02;2,61635746501139e-01;1,73401420959147e-01;0,119442469065566756;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 66 a 70;2,55022526989884e-04;3,71971916120333e-04;3,33111308466548e-01;0,064258284739012947;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
71 o más;1,16176928962058e-02;3,16641093597433e-02;4,40497335701599e-01;0,100170672735030580;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
Menos de 5;2,25804705986530e-03;1,63381218883304e-03;1,06931188642543e-03;0,001801966493869397;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 5 a 10;2,07809202402680e-01;1,55360686319942e-02;4,93703573094293e-03;0,098566261441834349;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 11 a 15;4,32964535378530e-02;4,06254827172376e-02;1,30933827795284e-02;0,036539876125684989;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 16 a 20;5,34493021699881e-01;2,65865801637377e-02;3,03388808627299e-02;0,251992391697025864;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 21 a 30;1,39467612521092e-01;1,11033876353094e-01;1,37406577405667e-01;0,128657796116631640;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 31 a 45;6,63737928795265e-02;4,76621632861607e-01;2,74608392960743e-02;0,209206568907808088;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 46 a 55;4,62432295484398e-04;1,49514609251536e-01;4,91087171670060e-02;0,064368071242965147;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 56 a 65;3,01072941315374e-03;1,71841395453843e-01;9,80354238001524e-02;0,083034093728373143;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
De 66 a 70;1,77101730185514e-04;3,74291519623570e-04;2,62595697726006e-01;0,050452885540307031;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
71 o más;2,65160646027756e-03;6,23225085849404e-03;3,75954133345467e-01;0,075380088705500350;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-11-30
Menos de 5;2,60644439002204e-03;1,81846242627175e-03;1,36352698981365e-03;0,002074211230589051;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-12-31
De 5 a 10;2,41413894039581e-01;1,76478087863273e-02;5,80167366254044e-03;0,112477898267527715;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-12-31
De 11 a 15;4,08809432179967e-02;4,57366785884437e-02;1,52795230329118e-02;0,037867002587704986;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-12-31
De 16 a 20;5,25038192865223e-01;2,70890509773397e-02;3,31123171938080e-02;0,244243431453642634;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-12-31
De 21 a 30;1,41844219757665e-01;1,19307239627718e-01;1,61457637087934e-01;0,137059830875898930;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-12-31
De 31 a 45;4,57731285496041e-02;4,58225690646661e-01;3,03050557441916e-02;0,198327477480895770;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-12-31
De 46 a 55;5,18956489288505e-04;1,63446892173901e-01;5,42336176242547e-02;0,072101605995988166;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-12-31
De 56 a 65;1,08456075289508e-03;1,63970287263382e-01;8,38435419618747e-02;0,078147172875387971;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-12-31
De 66 a 70;1,86591097272271e-04;3,28799479288988e-04;2,43777237120017e-01;0,046333325744755662;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-12-31
71 o más;6,53068840452950e-04;2,42909003066558e-03;3,70825869582654e-01;0,071368043487609112;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-12-31
Menos de 5;4,25725151841971e-04;4,56350111805777e-05;0,00000000000000e+00;0,000225399732337818;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 5 a 10;1,65465175682579e-02;9,58335234792133e-04;1,44529556294262e-04;0,008537014862294851;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 11 a 15;4,61769881364591e-02;1,59722539132022e-03;2,16794334441393e-04;0,023455659646404170;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 16 a 20;6,00357609127547e-01;2,95258522338338e-02;1,51756034108975e-02;0,310065506797210677;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 21 a 30;1,32655957313958e-01;3,53671336649477e-02;7,08194825841885e-03;0,078143269704867221;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 31 a 45;1,79173525571891e-01;5,31784785287272e-01;1,56814568579274e-02;0,256152708318658884;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 46 a 55;5,67633535789294e-05;8,99466070369187e-02;1,38025726261020e-02;0,030485313798689864;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 56 a 65;1,31690980303116e-02;2,78556108246247e-01;1,70906200317965e-01;0,125843488060857933;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 66 a 70;2,83816767894647e-04;3,65080089444622e-04;3,20927879751409e-01;0,062816087905895615;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
71 o más;1,11539989782596e-02;3,18532378040433e-02;4,56063014886544e-01;0,104275551172782976;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
Menos de 5;2,23460444599222e-03;1,59111781876466e-03;1,15054030275002e-03;0,001792641165130985;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 5 a 10;2,03073306634163e-01;1,55075490350923e-02;4,91799580391184e-03;0,096648232768880099;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 11 a 15;4,17803316114303e-02;4,00762800601349e-02;1,29266586956031e-02;0,035670557155447292;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 16 a 20;5,37833497784743e-01;2,73999847907856e-02;3,03088411126402e-02;0,254244120844599908;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 21 a 30;1,40267378644533e-01;1,08541143849920e-01;1,37342928689061e-01;0,128081638079472315;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 31 a 45;6,85036856462940e-02;4,67630696874506e-01;2,80190403140298e-02;0,207114383801042551;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 46 a 55;4,40149360574226e-04;1,54016695037701e-01;4,79166196674713e-02;0,065761625899805082;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 56 a 65;3,14392400410161e-03;1,78649772739238e-01;9,74236921063911e-02;0,085401339334535573;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
De 66 a 70;2,03145858726566e-04;3,33432778197006e-04;2,55792180837864e-01;0,048838750211750374;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
71 o más;2,51997600944145e-03;6,25332701565964e-03;3,84201502470278e-01;0,076446710739335802;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-12-31
Menos de 5;2,53186608983479e-03;1,78018419868199e-03;1,30231059436381e-03;0,002017449165590104;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2026-01-31
De 5 a 10;2,38837432130310e-01;1,75264172617408e-02;5,71942590926789e-03;0,111652412216944039;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2026-01-31
De 11 a 15;4,07537527946343e-02;4,51562195605296e-02;1,56680047796141e-02;0,037686860540666264;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2026-01-31
De 16 a 20;5,27104323335559e-01;2,73073538401596e-02;3,34975766282239e-02;0,246063066775544875;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2026-01-31
De 21 a 30;1,42365204262362e-01;1,19225317578143e-01;1,62574010176819e-01;0,137462109624850531;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2026-01-31
De 31 a 45;4,60497662669493e-02;4,53470015652186e-01;3,07989742625834e-02;0,196506627497478187;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2026-01-31
De 46 a 55;4,70369617606922e-04;1,65342164838339e-01;5,40928802545547e-02;0,072615529302311466;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2026-01-31
De 56 a 65;1,08591504311721e-03;1,67444797495650e-01;8,42205603963321e-02;0,079347944249637842;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2026-01-31
De 66 a 70;1,80018001800180e-04;3,22448458629191e-04;2,38376542298243e-01;0,045086702279616434;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2026-01-31
71 o más;6,21352457826428e-04;2,42508111594037e-03;3,73749714699999e-01;0,071561298347360247;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2026-01-31
Menos de 5;4,66839786420798e-04;9,14536558598930e-05;0,00000000000000e+00;0,000256713778398962;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2026-01-31
De 5 a 10;1,69521197444052e-02;9,60263386528876e-04;1,43112701252236e-04;0,008614173452942938;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2026-01-31
De 11 a 15;4,62754938289616e-02;1,50898532168823e-03;2,86225402504472e-04;0,023147025685639717;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2026-01-31
De 16 a 20;6,04382458495025e-01;2,84878138003567e-02;1,36672629695886e-02;0,307029678965158259;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2026-01-31
De 21 a 30;1,14550812593003e-01;3,47066623988294e-02;7,01252236135957e-03;0,068214555671235216;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2026-01-31
De 31 a 45;1,90937472646106e-01;5,23983721249257e-01;1,58139534883721e-02;0,259908438752371018;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2026-01-31
De 46 a 55;5,83549733025997e-05;8,28112853811331e-02;1,32379248658318e-02;0,028495229402284751;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2026-01-31
De 56 a 65;1,47638082455577e-02;2,95944030362614e-01;1,71091234347048e-01;0,133619521656659579;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2026-01-31
De 66 a 70;2,91774866512999e-04;3,20087795509625e-04;3,09194991055456e-01;0,061868020594149781;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2026-01-31
