"ccaa","periodo","genero","mort_cancer","mort_cardio","mort_diabetes","mort_epoc","mort_ictus","mort_evitable_idx","mort_evitable_idx_0_100"
"Aragón",1997,"total",0.0423024395520601,1.17421298390244,1.01894064388372,1.12553410765437,1.28989195426267,0.930176425851052,21.0676493513299
"Aragón",1998,"hombres",0.0521060472957823,1.84767509766953,0.895180705236017,2.14859289227558,1.45263993650986,1.27923893579735,32.5722856044223
"Aragón",1998,"mujeres",0.00447354939282596,0.42154623494371,0.957209886254558,0.2524866603387,0.724688425145456,0.47208095121505,5.96943154018293
"Aragón",1998,"total",0.0276972520471278,1.10875162845073,0.9308676863495,1.15034165511384,1.07089800242276,0.857711244876792,18.6792933280731
"Aragón",1999,"hombres",2.05420529116289,1.84095810793349,1.14869937899454,2.53945216954831,1.58446181929268,1.83355535338638,50.841817770624
"Aragón",1999,"mujeres",0.923537124689611,0.451979826096163,0.835275649175378,0.432134118714363,0.757903292386691,0.680166002212441,12.8276381742882
"Aragón",1999,"total",1.46625774019793,1.12218390246773,0.990656388937469,1.43254394802612,1.14796019437435,1.23192043480072,31.0127307209959
"Aragón",2000,"hombres",1.92105904933589,1.94270576629722,0.971793459685761,1.7582388060996,1.38064614952281,1.59488864618826,42.9756804061154
"Aragón",2000,"mujeres",0.852078427461994,0.386924249489081,0.800896658452375,0.32452242202076,0.795338506579627,0.631952052800767,11.2385705015907
"Aragón",2000,"total",1.36393826577295,1.13639193126122,0.884533827362126,0.998994877950037,1.07447060717462,1.09166590190419,26.3901277835729
"Aragón",2001,"hombres",1.98521290258468,1.64852208491879,0.924088314705894,1.43841241169623,1.27771209626135,1.45478956203339,38.3582008525504
"Aragón",2001,"mujeres",0.906101130923785,0.415363014133226,0.822961748512356,0.248371524417058,0.862497038073835,0.651058891212052,11.8683064932968
"Aragón",2001,"total",1.42258195207677,1.01241321244826,0.871833247302206,0.813905993440623,1.05787450909344,1.03572178287226,24.5462839973667
"Aragón",2002,"hombres",1.88073437176731,1.60269586613063,0.976503485082033,1.46111314405054,1.27595860894812,1.43940109519573,37.8510174443771
"Aragón",2002,"mujeres",0.935676654584565,0.413002314625973,0.58590611713973,0.21296816602158,0.617410013256314,0.552992653125633,8.63617366394492
"Aragón",2002,"total",1.38723586082706,0.983227825526291,0.773798655096684,0.800269423698597,0.932825035856735,0.975471360201074,22.5605101683935
"Aragón",2003,"hombres",1.90773875754266,1.51149095533434,0.658142333798952,1.53217527803265,1.29749419284881,1.38140830351148,35.9396521312381
"Aragón",2003,"mujeres",0.917314439796262,0.355739604448773,0.694494979805318,0.227902654339567,0.670304372364364,0.573151210150857,9.3005729029182
"Aragón",2003,"total",1.39249038657178,0.912968325959868,0.682434200826087,0.84276593638588,0.970791127384023,0.960289995425528,22.0601525688477
"Aragón",2004,"hombres",1.99777855903992,1.56351425662549,0.899067809569616,1.03652182506159,1.14330605750771,1.32803770156086,34.1806280465695
"Aragón",2004,"mujeres",0.882908406650613,0.373291972110859,0.607489578469791,0.305749600774064,0.641284275852557,0.562144766771577,8.9378151620816
"Aragón",2004,"total",1.41874483695825,0.951129402672344,0.748474261651953,0.650526181291095,0.878766659723952,0.92952826845952,21.0462869454231
"Aragón",2005,"hombres",1.81832284707006,1.44494669657154,0.836950516352507,1.44679830768645,1.01362830403076,1.31212933434226,33.6563094130422
"Aragón",2005,"mujeres",0.889650936201099,0.315000020102476,0.530157186519661,0.277895562327689,0.604510641740858,0.523442869378356,7.66225207774464
"Aragón",2005,"total",1.33532278097465,0.858605795942837,0.676363087423748,0.825994524690609,0.799124456813746,0.899082129169118,20.0428226722161
"Aragón",2006,"hombres",1.85445445924673,1.52180375899433,0.668303092353248,1.34183793144933,1.26780657013707,1.33084116243614,34.2730263898485
"Aragón",2006,"mujeres",0.850023760603612,0.308505072662812,0.484753552099584,0.178521304880669,0.662480853680121,0.49685690878536,6.78601416233937
"Aragón",2006,"total",1.33204693890315,0.897761256726488,0.57288330087558,0.735453156889613,0.952255001319778,0.898079930942923,20.0097915510922
"Aragón",2007,"hombres",1.85500739270864,1.49163476859221,0.953796142227671,1.25838307922973,1.13855314934791,1.33947490642123,34.5575831131301
