df_origen;ccaa;periodo;variable;yhat
benpresaad_all;Castilla-La Mancha;2019-01;atencion_residencial;12748,274778158272966
benpresaad_all;Castilla-La Mancha;2019-02;atencion_residencial;12809,209784674338152
benpresaad_all;Castilla-La Mancha;2019-03;atencion_residencial;12870,144791190405158
benpresaad_all;Castilla-La Mancha;2019-04;atencion_residencial;12931,079797706472164
benpresaad_all;Castilla-La Mancha;2019-05;atencion_residencial;12992,014804222537350
benpresaad_all;Castilla-La Mancha;2019-06;atencion_residencial;13052,949810738604356
benpresaad_all;Castilla-La Mancha;2019-07;atencion_residencial;13113,884817254669542
benpresaad_all;Castilla-La Mancha;2019-08;atencion_residencial;13174,819823770736548
benpresaad_all;Castilla-La Mancha;2019-09;atencion_residencial;13235,754830286801734
benpresaad_all;Castilla-La Mancha;2019-10;atencion_residencial;13296,689836802868740
benpresaad_all;Castilla-La Mancha;2019-11;atencion_residencial;13357,624843318935746
benpresaad_all;Castilla-La Mancha;2019-12;atencion_residencial;13418,559849835000932
benpresaad_all;Castilla-La Mancha;2020-01;atencion_residencial;13479,494856351067938
benpresaad_all;Castilla-La Mancha;2020-02;atencion_residencial;13540,429862867133124
benpresaad_all;Castilla-La Mancha;2020-03;atencion_residencial;13601,364869383200130
benpresaad_all;Castilla-La Mancha;2020-04;atencion_residencial;13662,299875899265317
benpresaad_all;Castilla-La Mancha;2020-05;atencion_residencial;13723,234882415332322
benpresaad_all;Castilla-La Mancha;2020-06;atencion_residencial;13784,169888931397509
benpresaad_all;Castilla-La Mancha;2020-07;atencion_residencial;13845,104895447464514
benpresaad_all;Castilla-La Mancha;2020-08;atencion_residencial;13906,039901963531520
benpresaad_all;Castilla-La Mancha;2020-09;atencion_residencial;13966,974908479596706
benpresaad_all;Castilla-La Mancha;2020-10;atencion_residencial;14027,909914995663712
benpresaad_all;Castilla-La Mancha;2020-11;atencion_residencial;14088,844921511728899
benpresaad_all;Castilla-La Mancha;2020-12;atencion_residencial;14149,779928027795904
benpresaad_all;Castilla-La Mancha;2021-01;atencion_residencial;14210,714934543861091
benpresaad_all;Castilla-La Mancha;2021-02;atencion_residencial;14271,649941059928096
benpresaad_all;Castilla-La Mancha;2021-03;atencion_residencial;14332,584947575993283
benpresaad_all;Castilla-La Mancha;2021-04;atencion_residencial;14393,519954092060289
benpresaad_all;Castilla-La Mancha;2021-05;atencion_residencial;14454,454960608127294
benpresaad_all;Castilla-La Mancha;2021-06;atencion_residencial;14515,389967124192481
benpresaad_all;Castilla-La Mancha;2021-07;atencion_residencial;14576,324973640259486
benpresaad_all;Castilla-La Mancha;2021-08;atencion_residencial;14637,259980156324673
benpresaad_all;Castilla-La Mancha;2021-09;atencion_residencial;14698,194986672391678
benpresaad_all;Castilla-La Mancha;2021-10;atencion_residencial;14759,129993188456865
benpresaad_all;Castilla-La Mancha;2021-11;atencion_residencial;14820,064999704523871
benpresaad_all;Castilla-La Mancha;2021-12;atencion_residencial;14881,000006220589057
benpresaad_all;Castilla-La Mancha;2022-01;atencion_residencial;14941,935012736656063
benpresaad_all;Castilla-La Mancha;2022-02;atencion_residencial;15002,870019252723068
benpresaad_all;Castilla-La Mancha;2022-03;atencion_residencial;15063,805025768788255
benpresaad_all;Castilla-La Mancha;2022-04;atencion_residencial;15124,740032284855261
benpresaad_all;Castilla-La Mancha;2022-05;atencion_residencial;15185,675038800920447
benpresaad_all;Castilla-La Mancha;2022-06;atencion_residencial;15246,610045316987453
benpresaad_all;Castilla-La Mancha;2022-07;atencion_residencial;15307,545051833052639
benpresaad_all;Castilla-La Mancha;2022-08;atencion_residencial;15368,480058349119645
benpresaad_all;Castilla-La Mancha;2022-09;atencion_residencial;15429,415064865184831
benpresaad_all;Castilla-La Mancha;2022-10;atencion_residencial;15490,350071381251837
benpresaad_all;Castilla-La Mancha;2022-11;atencion_residencial;15551,285077897318843
benpresaad_all;Castilla-La Mancha;2022-12;atencion_residencial;15612,220084413384029
benpresaad_all;Castilla-La Mancha;2023-01;atencion_residencial;15673,155090929451035
benpresaad_all;Castilla-La Mancha;2023-02;atencion_residencial;15734,090097445516221
benpresaad_all;Castilla-La Mancha;2023-03;atencion_residencial;15795,025103961583227
benpresaad_all;Castilla-La Mancha;2023-04;atencion_residencial;15855,960110477648414
benpresaad_all;Castilla-La Mancha;2023-05;atencion_residencial;15916,895116993715419
benpresaad_all;Castilla-La Mancha;2023-06;atencion_residencial;15977,830123509782425
benpresaad_all;Castilla-La Mancha;2023-07;atencion_residencial;16038,765130025847611
benpresaad_all;Castilla-La Mancha;2023-08;atencion_residencial;16099,700136541914617
benpresaad_all;Castilla-La Mancha;2023-09;atencion_residencial;16160,635143057979803
benpresaad_all;Castilla-La Mancha;2023-10;atencion_residencial;16221,570149574046809
benpresaad_all;Castilla-La Mancha;2023-11;atencion_residencial;16282,505156090111996
benpresaad_all;Castilla-La Mancha;2023-12;atencion_residencial;16343,440162606179001
benpresaad_all;Castilla-La Mancha;2024-01;atencion_residencial;16404,375169122246007
benpresaad_all;Castilla-La Mancha;2024-02;atencion_residencial;16465,310175638311193
benpresaad_all;Castilla-La Mancha;2024-03;atencion_residencial;16526,245182154376380
benpresaad_all;Castilla-La Mancha;2024-04;atencion_residencial;16587,180188670445204
benpresaad_all;Castilla-La Mancha;2024-05;atencion_residencial;16648,115195186510391
benpresaad_all;Castilla-La Mancha;2024-06;atencion_residencial;16709,050201702575578
benpresaad_all;Castilla-La Mancha;2024-07;atencion_residencial;16769,985208218640764
benpresaad_all;Castilla-La Mancha;2024-08;atencion_residencial;16830,920214734709589
benpresaad_all;Castilla-La Mancha;2024-09;atencion_residencial;16891,855221250774775
benpresaad_all;Castilla-La Mancha;2024-10;atencion_residencial;16952,790227766839962
benpresaad_all;Castilla-La Mancha;2024-11;atencion_residencial;17013,725234282908787
benpresaad_all;Castilla-La Mancha;2024-12;atencion_residencial;17074,660240798973973
benpresaad_all;Castilla-La Mancha;2025-01;atencion_residencial;17135,595247315039160
benpresaad_all;Castilla-La Mancha;2025-02;atencion_residencial;17196,530253831104346
benpresaad_all;Castilla-La Mancha;2025-03;atencion_residencial;17257,465260347173171
benpresaad_all;Castilla-La Mancha;2025-04;atencion_residencial;17318,400266863238357
benpresaad_all;Castilla-La Mancha;2025-05;atencion_residencial;17379,335273379303544
benpresaad_all;Castilla-La Mancha;2025-06;atencion_residencial;17440,270279895368731
benpresaad_all;Castilla-La Mancha;2025-07;atencion_residencial;17501,205286411437555
benpresaad_all;Castilla-La Mancha;2025-08;atencion_residencial;17562,140292927502742
benpresaad_all;Castilla-La Mancha;2025-09;atencion_residencial;17623,075299443567928
benpresaad_all;Castilla-La Mancha;2019-01;ayuda_domicilio;14526,662491874358238
benpresaad_all;Castilla-La Mancha;2019-02;ayuda_domicilio;14652,602350449284131
benpresaad_all;Castilla-La Mancha;2019-03;ayuda_domicilio;14778,542209024210024
benpresaad_all;Castilla-La Mancha;2019-04;ayuda_domicilio;14904,482067599134098
benpresaad_all;Castilla-La Mancha;2019-05;ayuda_domicilio;15030,421926174059990
benpresaad_all;Castilla-La Mancha;2019-06;ayuda_domicilio;15156,361784748985883
benpresaad_all;Castilla-La Mancha;2019-07;ayuda_domicilio;15282,301643323909957
benpresaad_all;Castilla-La Mancha;2019-08;ayuda_domicilio;15408,241501898835850
benpresaad_all;Castilla-La Mancha;2019-09;ayuda_domicilio;15534,181360473761742
benpresaad_all;Castilla-La Mancha;2019-10;ayuda_domicilio;15660,121219048687635
benpresaad_all;Castilla-La Mancha;2019-11;ayuda_domicilio;15786,061077623611709
benpresaad_all;Castilla-La Mancha;2019-12;ayuda_domicilio;15912,000936198537602
benpresaad_all;Castilla-La Mancha;2020-01;ayuda_domicilio;16037,940794773463494
benpresaad_all;Castilla-La Mancha;2020-02;ayuda_domicilio;16163,880653348387568
benpresaad_all;Castilla-La Mancha;2020-03;ayuda_domicilio;16289,820511923313461
benpresaad_all;Castilla-La Mancha;2020-04;ayuda_domicilio;16415,760370498239354
benpresaad_all;Castilla-La Mancha;2020-05;ayuda_domicilio;16541,700229073165247
benpresaad_all;Castilla-La Mancha;2020-06;ayuda_domicilio;16667,640087648091139
benpresaad_all;Castilla-La Mancha;2020-07;ayuda_domicilio;16793,579946223017032
benpresaad_all;Castilla-La Mancha;2020-08;ayuda_domicilio;16919,519804797939287
benpresaad_all;Castilla-La Mancha;2020-09;ayuda_domicilio;17045,459663372865180
benpresaad_all;Castilla-La Mancha;2020-10;ayuda_domicilio;17171,399521947791072
benpresaad_all;Castilla-La Mancha;2020-11;ayuda_domicilio;17297,339380522716965
benpresaad_all;Castilla-La Mancha;2020-12;ayuda_domicilio;17423,279239097642858
benpresaad_all;Castilla-La Mancha;2021-01;ayuda_domicilio;17549,219097672568751
benpresaad_all;Castilla-La Mancha;2021-02;ayuda_domicilio;17675,158956247494643
benpresaad_all;Castilla-La Mancha;2021-03;ayuda_domicilio;17801,098814822416898
benpresaad_all;Castilla-La Mancha;2021-04;ayuda_domicilio;17927,038673397342791
benpresaad_all;Castilla-La Mancha;2021-05;ayuda_domicilio;18052,978531972268684
benpresaad_all;Castilla-La Mancha;2021-06;ayuda_domicilio;18178,918390547194576
benpresaad_all;Castilla-La Mancha;2021-07;ayuda_domicilio;18304,858249122120469
benpresaad_all;Castilla-La Mancha;2021-08;ayuda_domicilio;18430,798107697046362
benpresaad_all;Castilla-La Mancha;2021-09;ayuda_domicilio;18556,737966271972255
benpresaad_all;Castilla-La Mancha;2021-10;ayuda_domicilio;18682,677824846894509
benpresaad_all;Castilla-La Mancha;2021-11;ayuda_domicilio;18808,617683421820402
benpresaad_all;Castilla-La Mancha;2021-12;ayuda_domicilio;18934,557541996746295
benpresaad_all;Castilla-La Mancha;2022-01;ayuda_domicilio;19060,497400571672188
benpresaad_all;Castilla-La Mancha;2022-02;ayuda_domicilio;19186,437259146598080
benpresaad_all;Castilla-La Mancha;2022-03;ayuda_domicilio;19312,377117721523973
benpresaad_all;Castilla-La Mancha;2022-04;ayuda_domicilio;19438,316976296449866
benpresaad_all;Castilla-La Mancha;2022-05;ayuda_domicilio;19564,256834871372121
benpresaad_all;Castilla-La Mancha;2022-06;ayuda_domicilio;19690,196693446298013
benpresaad_all;Castilla-La Mancha;2022-07;ayuda_domicilio;19816,136552021223906
benpresaad_all;Castilla-La Mancha;2022-08;ayuda_domicilio;19942,076410596149799
benpresaad_all;Castilla-La Mancha;2022-09;ayuda_domicilio;20068,016269171075692
benpresaad_all;Castilla-La Mancha;2022-10;ayuda_domicilio;20193,956127746001584
benpresaad_all;Castilla-La Mancha;2022-11;ayuda_domicilio;20319,895986320927477
benpresaad_all;Castilla-La Mancha;2022-12;ayuda_domicilio;20445,835844895849732
benpresaad_all;Castilla-La Mancha;2023-01;ayuda_domicilio;20571,775703470775625
benpresaad_all;Castilla-La Mancha;2023-02;ayuda_domicilio;20697,715562045701517
benpresaad_all;Castilla-La Mancha;2023-03;ayuda_domicilio;20823,655420620627410
benpresaad_all;Castilla-La Mancha;2023-04;ayuda_domicilio;20949,595279195553303
benpresaad_all;Castilla-La Mancha;2023-05;ayuda_domicilio;21075,535137770479196
benpresaad_all;Castilla-La Mancha;2023-06;ayuda_domicilio;21201,474996345405089
benpresaad_all;Castilla-La Mancha;2023-07;ayuda_domicilio;21327,414854920327343
benpresaad_all;Castilla-La Mancha;2023-08;ayuda_domicilio;21453,354713495253236
benpresaad_all;Castilla-La Mancha;2023-09;ayuda_domicilio;21579,294572070179129
benpresaad_all;Castilla-La Mancha;2023-10;ayuda_domicilio;21705,234430645105022
benpresaad_all;Castilla-La Mancha;2023-11;ayuda_domicilio;21831,174289220030914
benpresaad_all;Castilla-La Mancha;2023-12;ayuda_domicilio;21957,114147794956807
benpresaad_all;Castilla-La Mancha;2024-01;ayuda_domicilio;22083,054006369882700
benpresaad_all;Castilla-La Mancha;2024-02;ayuda_domicilio;22208,993864944804955
benpresaad_all;Castilla-La Mancha;2024-03;ayuda_domicilio;22334,933723519730847
benpresaad_all;Castilla-La Mancha;2024-04;ayuda_domicilio;22460,873582094656740
benpresaad_all;Castilla-La Mancha;2024-05;ayuda_domicilio;22586,813440669582633
benpresaad_all;Castilla-La Mancha;2024-06;ayuda_domicilio;22712,753299244508526
benpresaad_all;Castilla-La Mancha;2024-07;ayuda_domicilio;22838,693157819434418
benpresaad_all;Castilla-La Mancha;2024-08;ayuda_domicilio;22964,633016394360311
benpresaad_all;Castilla-La Mancha;2024-09;ayuda_domicilio;23090,572874969286204
benpresaad_all;Castilla-La Mancha;2024-10;ayuda_domicilio;23216,512733544208459
benpresaad_all;Castilla-La Mancha;2024-11;ayuda_domicilio;23342,452592119134351
benpresaad_all;Castilla-La Mancha;2024-12;ayuda_domicilio;23468,392450694060244
benpresaad_all;Castilla-La Mancha;2025-01;ayuda_domicilio;23594,332309268986137
benpresaad_all;Castilla-La Mancha;2025-02;ayuda_domicilio;23720,272167843912030
benpresaad_all;Castilla-La Mancha;2025-03;ayuda_domicilio;23846,212026418837922
benpresaad_all;Castilla-La Mancha;2025-04;ayuda_domicilio;23972,151884993763815
benpresaad_all;Castilla-La Mancha;2025-05;ayuda_domicilio;24098,091743568686070
benpresaad_all;Castilla-La Mancha;2025-06;ayuda_domicilio;24224,031602143611963
benpresaad_all;Castilla-La Mancha;2025-07;ayuda_domicilio;24349,971460718537855
benpresaad_all;Castilla-La Mancha;2025-08;ayuda_domicilio;24475,911319293463748
benpresaad_all;Castilla-La Mancha;2025-09;ayuda_domicilio;24601,851177868389641
benpresaad_all;Castilla-La Mancha;2019-01;centros_dia_noche;3465,431625626335062
benpresaad_all;Castilla-La Mancha;2019-02;centros_dia_noche;3491,208011806676495
benpresaad_all;Castilla-La Mancha;2019-03;centros_dia_noche;3516,984397987017473
benpresaad_all;Castilla-La Mancha;2019-04;centros_dia_noche;3542,760784167358452
benpresaad_all;Castilla-La Mancha;2019-05;centros_dia_noche;3568,537170347699430
benpresaad_all;Castilla-La Mancha;2019-06;centros_dia_noche;3594,313556528040408
benpresaad_all;Castilla-La Mancha;2019-07;centros_dia_noche;3620,089942708381841
benpresaad_all;Castilla-La Mancha;2019-08;centros_dia_noche;3645,866328888722819
benpresaad_all;Castilla-La Mancha;2019-09;centros_dia_noche;3671,642715069063797
benpresaad_all;Castilla-La Mancha;2019-10;centros_dia_noche;3697,419101249404775
benpresaad_all;Castilla-La Mancha;2019-11;centros_dia_noche;3723,195487429746208
benpresaad_all;Castilla-La Mancha;2019-12;centros_dia_noche;3748,971873610087187
benpresaad_all;Castilla-La Mancha;2020-01;centros_dia_noche;3774,748259790428165
benpresaad_all;Castilla-La Mancha;2020-02;centros_dia_noche;3800,524645970769143
benpresaad_all;Castilla-La Mancha;2020-03;centros_dia_noche;3826,301032151110121
benpresaad_all;Castilla-La Mancha;2020-04;centros_dia_noche;3852,077418331451554
benpresaad_all;Castilla-La Mancha;2020-05;centros_dia_noche;3877,853804511792532
benpresaad_all;Castilla-La Mancha;2020-06;centros_dia_noche;3903,630190692133510
benpresaad_all;Castilla-La Mancha;2020-07;centros_dia_noche;3929,406576872474488
benpresaad_all;Castilla-La Mancha;2020-08;centros_dia_noche;3955,182963052815921
benpresaad_all;Castilla-La Mancha;2020-09;centros_dia_noche;3980,959349233156900
benpresaad_all;Castilla-La Mancha;2020-10;centros_dia_noche;4006,735735413497878
benpresaad_all;Castilla-La Mancha;2020-11;centros_dia_noche;4032,512121593838856
benpresaad_all;Castilla-La Mancha;2020-12;centros_dia_noche;4058,288507774179834
benpresaad_all;Castilla-La Mancha;2021-01;centros_dia_noche;4084,064893954521267
benpresaad_all;Castilla-La Mancha;2021-02;centros_dia_noche;4109,841280134862245
benpresaad_all;Castilla-La Mancha;2021-03;centros_dia_noche;4135,617666315203678
benpresaad_all;Castilla-La Mancha;2021-04;centros_dia_noche;4161,394052495544202
benpresaad_all;Castilla-La Mancha;2021-05;centros_dia_noche;4187,170438675885634
benpresaad_all;Castilla-La Mancha;2021-06;centros_dia_noche;4212,946824856226158
benpresaad_all;Castilla-La Mancha;2021-07;centros_dia_noche;4238,723211036567591
benpresaad_all;Castilla-La Mancha;2021-08;centros_dia_noche;4264,499597216909024
benpresaad_all;Castilla-La Mancha;2021-09;centros_dia_noche;4290,275983397249547
benpresaad_all;Castilla-La Mancha;2021-10;centros_dia_noche;4316,052369577590980
benpresaad_all;Castilla-La Mancha;2021-11;centros_dia_noche;4341,828755757931503
benpresaad_all;Castilla-La Mancha;2021-12;centros_dia_noche;4367,605141938272936
benpresaad_all;Castilla-La Mancha;2022-01;centros_dia_noche;4393,381528118614369
benpresaad_all;Castilla-La Mancha;2022-02;centros_dia_noche;4419,157914298954893
benpresaad_all;Castilla-La Mancha;2022-03;centros_dia_noche;4444,934300479296326
benpresaad_all;Castilla-La Mancha;2022-04;centros_dia_noche;4470,710686659636849
benpresaad_all;Castilla-La Mancha;2022-05;centros_dia_noche;4496,487072839978282
benpresaad_all;Castilla-La Mancha;2022-06;centros_dia_noche;4522,263459020319715
benpresaad_all;Castilla-La Mancha;2022-07;centros_dia_noche;4548,039845200660238
benpresaad_all;Castilla-La Mancha;2022-08;centros_dia_noche;4573,816231381001671
benpresaad_all;Castilla-La Mancha;2022-09;centros_dia_noche;4599,592617561342195
benpresaad_all;Castilla-La Mancha;2022-10;centros_dia_noche;4625,369003741683628
benpresaad_all;Castilla-La Mancha;2022-11;centros_dia_noche;4651,145389922025061
benpresaad_all;Castilla-La Mancha;2022-12;centros_dia_noche;4676,921776102365584
benpresaad_all;Castilla-La Mancha;2023-01;centros_dia_noche;4702,698162282707017
benpresaad_all;Castilla-La Mancha;2023-02;centros_dia_noche;4728,474548463048450
benpresaad_all;Castilla-La Mancha;2023-03;centros_dia_noche;4754,250934643388973
benpresaad_all;Castilla-La Mancha;2023-04;centros_dia_noche;4780,027320823730406
benpresaad_all;Castilla-La Mancha;2023-05;centros_dia_noche;4805,803707004070930
benpresaad_all;Castilla-La Mancha;2023-06;centros_dia_noche;4831,580093184412362
benpresaad_all;Castilla-La Mancha;2023-07;centros_dia_noche;4857,356479364753795
benpresaad_all;Castilla-La Mancha;2023-08;centros_dia_noche;4883,132865545094319
benpresaad_all;Castilla-La Mancha;2023-09;centros_dia_noche;4908,909251725435752
benpresaad_all;Castilla-La Mancha;2023-10;centros_dia_noche;4934,685637905776275
benpresaad_all;Castilla-La Mancha;2023-11;centros_dia_noche;4960,462024086117708
benpresaad_all;Castilla-La Mancha;2023-12;centros_dia_noche;4986,238410266459141
benpresaad_all;Castilla-La Mancha;2024-01;centros_dia_noche;5012,014796446799664
benpresaad_all;Castilla-La Mancha;2024-02;centros_dia_noche;5037,791182627141097
benpresaad_all;Castilla-La Mancha;2024-03;centros_dia_noche;5063,567568807481621
benpresaad_all;Castilla-La Mancha;2024-04;centros_dia_noche;5089,343954987823054
benpresaad_all;Castilla-La Mancha;2024-05;centros_dia_noche;5115,120341168164487
benpresaad_all;Castilla-La Mancha;2024-06;centros_dia_noche;5140,896727348505010
benpresaad_all;Castilla-La Mancha;2024-07;centros_dia_noche;5166,673113528846443
benpresaad_all;Castilla-La Mancha;2024-08;centros_dia_noche;5192,449499709187876
benpresaad_all;Castilla-La Mancha;2024-09;centros_dia_noche;5218,225885889528399
benpresaad_all;Castilla-La Mancha;2024-10;centros_dia_noche;5244,002272069869832
benpresaad_all;Castilla-La Mancha;2024-11;centros_dia_noche;5269,778658250210356
benpresaad_all;Castilla-La Mancha;2024-12;centros_dia_noche;5295,555044430551789
benpresaad_all;Castilla-La Mancha;2025-01;centros_dia_noche;5321,331430610893221
benpresaad_all;Castilla-La Mancha;2025-02;centros_dia_noche;5347,107816791233745
benpresaad_all;Castilla-La Mancha;2025-03;centros_dia_noche;5372,884202971575178
benpresaad_all;Castilla-La Mancha;2025-04;centros_dia_noche;5398,660589151915701
benpresaad_all;Castilla-La Mancha;2025-05;centros_dia_noche;5424,436975332257134
benpresaad_all;Castilla-La Mancha;2025-06;centros_dia_noche;5450,213361512598567
benpresaad_all;Castilla-La Mancha;2025-07;centros_dia_noche;5475,989747692939090
benpresaad_all;Castilla-La Mancha;2025-08;centros_dia_noche;5501,766133873280523
benpresaad_all;Castilla-La Mancha;2025-09;centros_dia_noche;5527,542520053621047
benpresaad_all;Castilla-La Mancha;2019-01;pe_asist_pers;18,228063095426936
benpresaad_all;Castilla-La Mancha;2019-02;pe_asist_pers;18,389397940363221
benpresaad_all;Castilla-La Mancha;2019-03;pe_asist_pers;18,550732785299509
benpresaad_all;Castilla-La Mancha;2019-04;pe_asist_pers;18,712067630235794
benpresaad_all;Castilla-La Mancha;2019-05;pe_asist_pers;18,873402475172078
benpresaad_all;Castilla-La Mancha;2019-06;pe_asist_pers;19,034737320108363
benpresaad_all;Castilla-La Mancha;2019-07;pe_asist_pers;19,196072165044651
benpresaad_all;Castilla-La Mancha;2019-08;pe_asist_pers;19,357407009980935
benpresaad_all;Castilla-La Mancha;2019-09;pe_asist_pers;19,518741854917220
benpresaad_all;Castilla-La Mancha;2019-10;pe_asist_pers;19,680076699853505
benpresaad_all;Castilla-La Mancha;2019-11;pe_asist_pers;19,841411544789793
benpresaad_all;Castilla-La Mancha;2019-12;pe_asist_pers;20,002746389726077
benpresaad_all;Castilla-La Mancha;2020-01;pe_asist_pers;20,164081234662362
benpresaad_all;Castilla-La Mancha;2020-02;pe_asist_pers;20,325416079598650
benpresaad_all;Castilla-La Mancha;2020-03;pe_asist_pers;20,486750924534935
benpresaad_all;Castilla-La Mancha;2020-04;pe_asist_pers;20,648085769471219
benpresaad_all;Castilla-La Mancha;2020-05;pe_asist_pers;20,809420614407504
benpresaad_all;Castilla-La Mancha;2020-06;pe_asist_pers;20,970755459343792
benpresaad_all;Castilla-La Mancha;2020-07;pe_asist_pers;21,132090304280077
benpresaad_all;Castilla-La Mancha;2020-08;pe_asist_pers;21,293425149216361
benpresaad_all;Castilla-La Mancha;2020-09;pe_asist_pers;21,454759994152646
benpresaad_all;Castilla-La Mancha;2020-10;pe_asist_pers;21,616094839088934
