ccaa;periodo;genero;origen;capa;es_prorroga;estimado;pib_regional_eur;pib_origen;imp_dependencia;imp_discapacidad;imp_diversidad;imp_educacion;imp_empleo;imp_idi;imp_igualdad;imp_salud_mental;imp_sanidad;imp_soberania;imp_total;imp_turismo;imp_vivienda;imp_direccion;pib_dependencia;pib_discapacidad;pib_diversidad;pib_educacion;pib_empleo;pib_idi;pib_igualdad;pib_salud_mental;pib_sanidad;pib_soberania;pib_total;pib_turismo;pib_vivienda;pib_direccion;pibreg_dependencia;pibreg_discapacidad;pibreg_diversidad;pibreg_educacion;pibreg_empleo;pibreg_idi;pibreg_igualdad;pibreg_salud_mental;pibreg_sanidad;pibreg_soberania;pibreg_total;pibreg_turismo;pibreg_vivienda;pibreg_direccion;pc_dependencia;pc_discapacidad;pc_diversidad;pc_educacion;pc_empleo;pc_idi;pc_igualdad;pc_salud_mental;pc_sanidad;pc_soberania;pc_total;pc_turismo;pc_vivienda;pc_direccion;var_dependencia;var_discapacidad;var_diversidad;var_educacion;var_empleo;var_idi;var_igualdad;var_salud_mental;var_sanidad;var_soberania;var_total;var_turismo;var_vivienda;var_direccion
Extremadura;2025;total;real;autonomica;FALSE;FALSE;28051125150,87;proyeccion;485778189,00;NA;909689,00;1384367923,00;407922127,00;162079750,00;30075601,00;NA;2282097280,00;1137029049,00;NA;41550144,00;142682822,00;11665643,00;0,0295;NA;0,0001;0,0840;0,0248;0,0098;0,0018;NA;0,1385;0,0690;NA;0,0025;0,0087;0,0007;1,7318;NA;0,0032;4,9352;1,4542;0,5778;0,1072;NA;8,1355;4,0534;NA;0,1481;0,5087;0,0416;460,89;NA;0,86;1313,44;387,02;153,78;28,53;NA;2165,18;1078,78;NA;39,42;135,37;11,07;0,00;NA;0,00;0,00;0,00;0,00;0,00;NA;0,00;0,00;NA;0,00;0,00;0,00
Extremadura;2025;total;real;hacienda;FALSE;FALSE;28051125150,87;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8098337980;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4914;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28,8699;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7683,43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,35;NA;NA;NA
Extremadura;2026;total;real;autonomica;FALSE;FALSE;29283045487,13;proyeccion;485778189,00;NA;909689,00;1384367923,00;407922127,00;162079750,00;30075601,00;NA;2282097280,00;1137029049,00;NA;41550144,00;142682822,00;11665643,00;0,0286;NA;0,0001;0,0814;0,0240;0,0095;0,0018;NA;0,1342;0,0668;NA;0,0024;0,0084;0,0007;1,6589;NA;0,0031;4,7275;1,3930;0,5535;0,1027;NA;7,7932;3,8829;NA;0,1419;0,4873;0,0398;461,77;NA;0,86;1315,94;387,76;154,07;28,59;NA;2169,29;1080,83;NA;39,50;135,63;11,09;0,00;NA;0,00;0,00;0,00;0,00;0,00;NA;0,00;0,00;NA;0,00;0,00;0,00
Galicia;2015;total;real;autonomica;FALSE;TRUE;57010602000,00;real;327047917,00;16625753,00;8297491,00;2097391793,00;194115762,00;182304336,00;9263920,00;12951703,00;3365526487,00;523023071,00;NA;84572732,00;98603367,00;3376671,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5737;0,0292;0,0146;3,6790;0,3405;0,3198;0,0162;0,0227;5,9033;0,9174;NA;0,1483;0,1730;0,0059;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Galicia;2015;total;real;hacienda;FALSE;FALSE;57010602000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9790361600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,1729;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Galicia;2016;total;real;autonomica;FALSE;TRUE;58564023000,00;real;352447241,00;22230923,00;9427880,00;2198190396,00;210933016,00;213803009,00;10963616,00;14361231,00;3541657595,00;584454250,00;NA;97414896,00;95580618,00;3636325,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,6018;0,0380;0,0161;3,7535;0,3602;0,3651;0,0187;0,0245;6,0475;0,9980;NA;0,1663;0,1632;0,0062;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,77;33,71;13,62;4,81;8,66;17,28;18,35;10,88;5,23;11,75;NA;15,18;-3,07;7,69
Galicia;2016;total;real;hacienda;FALSE;FALSE;58564023000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10310241400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,6051;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,31;NA;NA;NA
Galicia;2017;total;real;autonomica;FALSE;TRUE;60630852000,00;real;366132154,00;25264423,00;9874953,00;2261255143,00;242973137,00;218078014,00;12188542,00;14245060,00;3652332091,00;604934345,00;NA;105579724,00;92137126,00;3474031,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,6039;0,0417;0,0163;3,7295;0,4007;0,3597;0,0201;0,0235;6,0239;0,9977;NA;0,1741;0,1520;0,0057;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,88;13,65;4,74;2,87;15,19;2,00;11,17;-0,81;3,12;3,50;NA;8,38;-3,60;-4,46
Galicia;2017;total;real;hacienda;FALSE;FALSE;60630852000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11029406160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,1911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,98;NA;NA;NA
Galicia;2018;total;real;autonomica;FALSE;TRUE;62649363000,00;real;404565100,00;29128495,00;11602427,00;2337684996,00;246971190,00;238413533,00;12653752,00;15105652,00;3917820182,00;583679346,00;NA;121664794,00;102524662,00;3553525,00;0,0335;0,0024;0,0010;0,1935;0,0204;0,0197;0,0010;0,0013;0,3243;0,0483;NA;0,0101;0,0085;0,0003;0,6458;0,0465;0,0185;3,7314;0,3942;0,3806;0,0202;0,0241;6,2536;0,9317;NA;0,1942;0,1636;0,0057;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,50;15,29;17,49;3,38;1,65;9,32;3,82;6,04;7,27;-3,51;NA;15,23;11,27;2,29
Galicia;2018;total;real;hacienda;FALSE;FALSE;62649363000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10723973150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,8876;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,1174;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,77;NA;NA;NA
Galicia;2019;total;real;autonomica;FALSE;TRUE;64502005000,00;real;419338223,00;30901757,00;13310196,00;2412867739,00;263825058,00;242736721,00;21477595,00;15258685,00;4055163402,00;603130896,00;NA;125930862,00;105656547,00;3611860,00;0,0337;0,0025;0,0011;0,1937;0,0212;0,0195;0,0017;0,0012;0,3256;0,0484;NA;0,0101;0,0085;0,0003;0,6501;0,0479;0,0206;3,7408;0,4090;0,3763;0,0333;0,0237;6,2869;0,9351;NA;0,1952;0,1638;0,0056;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,65;6,09;14,72;3,22;6,82;1,81;69,73;1,01;3,51;3,33;NA;3,51;3,05;1,64
Galicia;2019;total;real;hacienda;FALSE;FALSE;64502005000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11544351290;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,9269;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,8977;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,65;NA;NA;NA
Galicia;2020;total;real;autonomica;FALSE;TRUE;59007178000,00;real;441575398,00;32250649,00;14236313,00;2520437222,00;275655389,00;264879109,00;23163164,00;16317089,00;4191355776,00;634635466,00;NA;127641907,00;94882923,00;3718663,00;0,0391;0,0029;0,0013;0,2232;0,0244;0,0235;0,0021;0,0014;0,3712;0,0562;NA;0,0113;0,0084;0,0003;0,7483;0,0547;0,0241;4,2714;0,4672;0,4489;0,0393;0,0277;7,1031;1,0755;NA;0,2163;0,1608;0,0063;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,30;4,37;6,96;4,46;4,48;9,12;7,85;6,94;3,36;5,22;NA;1,36;-10,20;2,96
Galicia;2020;total;real;hacienda;FALSE;FALSE;59007178000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11821575340;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,0469;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,0341;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,40;NA;NA;NA
Galicia;2021;total;real;autonomica;FALSE;TRUE;64387386000,00;real;519013879,00;33868603,00;17163964,00;2689451194,00;372567704,00;395218063,00;24941328,00;16215502,00;4712923613,00;690517653,00;NA;195767880,00;109512182,00;3734804,00;0,0425;0,0028;0,0014;0,2200;0,0305;0,0323;0,0020;0,0013;0,3856;0,0565;NA;0,0160;0,0090;0,0003;0,8061;0,0526;0,0267;4,1770;0,5786;0,6138;0,0387;0,0252;7,3196;1,0724;NA;0,3040;0,1701;0,0058;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,54;5,02;20,56;6,71;35,16;49,21;7,68;-0,62;12,44;8,81;NA;53,37;15,42;0,43
Galicia;2021;total;real;hacienda;FALSE;FALSE;64387386000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13396505630;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,0960;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,8061;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,32;NA;NA;NA
Galicia;2022;total;real;autonomica;FALSE;TRUE;71636381000,00;real;553166639,00;42149804,00;16847451,00;2763441230,00;396446745,00;411198306,00;29487315,00;16146151,00;4708013386,00;738573543,00;NA;201592114,00;135454306,00;3762034,00;0,0403;0,0031;0,0012;0,2012;0,0289;0,0299;0,0021;0,0012;0,3427;0,0538;NA;0,0147;0,0099;0,0003;0,7722;0,0588;0,0235;3,8576;0,5534;0,5740;0,0412;0,0225;6,5721;1,0310;NA;0,2814;0,1891;0,0053;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,58;24,45;-1,84;2,75;6,41;4,04;18,23;-0,43;-0,10;6,96;NA;2,98;23,69;0,73
Galicia;2022;total;real;hacienda;FALSE;FALSE;71636381000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13117948260;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,9550;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,3119;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,08;NA;NA;NA
Galicia;2023;total;real;autonomica;FALSE;TRUE;77461411000,00;real;599469409,00;57817595,00;20447147,00;2873380743,00;444518895,00;438217629,00;31937149,00;16803325,00;5170564504,00;780046044,00;NA;229152090,00;154266820,00;6027722,00;0,0400;0,0039;0,0014;0,1918;0,0297;0,0292;0,0021;0,0011;0,3451;0,0521;NA;0,0153;0,0103;0,0004;0,7739;0,0746;0,0264;3,7094;0,5739;0,5657;0,0412;0,0217;6,6750;1,0070;NA;0,2958;0,1992;0,0078;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,37;37,17;21,37;3,98;12,13;6,57;8,31;4,07;9,82;5,62;NA;13,67;13,89;60,23
Galicia;2023;total;real;hacienda;FALSE;FALSE;77461411000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14167171160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,9455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,2893;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,00;NA;NA;NA
Galicia;2024;total;real;autonomica;FALSE;TRUE;81839712000,00;real;715948712,00;55159820,00;22396775,00;2951527495,00;449785825,00;421986307,00;40003586,00;17254574,00;5379507186,00;794886909,00;NA;235111676,00;189958097,00;6262890,00;0,0450;0,0035;0,0014;0,1854;0,0283;0,0265;0,0025;0,0011;0,3380;0,0499;NA;0,0148;0,0119;0,0004;0,8748;0,0674;0,0274;3,6065;0,5496;0,5156;0,0489;0,0211;6,5732;0,9713;NA;0,2873;0,2321;0,0077;265,43;20,45;8,30;1094,25;166,75;156,45;14,83;6,40;1994,41;294,70;NA;87,17;70,43;2,32;19,43;-4,60;9,53;2,72;1,18;-3,70;25,26;2,69;4,04;1,90;NA;2,60;23,14;3,90
Galicia;2024;total;real;hacienda;FALSE;FALSE;81839712000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14815200880;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,9308;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,1027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5492,61;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,57;NA;NA;NA
Galicia;2025;total;real;autonomica;FALSE;TRUE;84727981648,30;proyeccion;797667697,00;55914419,00;24023714,00;3065989649,00;447693569,00;411410747,00;44039145,00;22154490,00;5675373515,00;844475573,00;NA;240999890,00;236492482,00;6709836,00;0,0484;0,0034;0,0015;0,1860;0,0272;0,0250;0,0027;0,0013;0,3444;0,0512;NA;0,0146;0,0144;0,0004;0,9414;0,0660;0,0284;3,6186;0,5284;0,4856;0,0520;0,0261;6,6983;0,9967;NA;0,2844;0,2791;0,0079;295,65;20,72;8,90;1136,39;165,94;152,49;16,32;8,21;2103,55;313,00;NA;89,33;87,65;2,49;11,41;1,37;7,26;3,88;-0,47;-2,51;10,09;28,40;5,50;6,24;NA;2,50;24,50;7,14
Galicia;2025;total;real;hacienda;FALSE;FALSE;84727981648,30;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15740540500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,9551;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,5777;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5834,15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,25;NA;NA;NA
Galicia;2026;total;real;autonomica;FALSE;TRUE;89517006299,28;proyeccion;910929100,00;53470252,00;25350060,00;3125909375,00;445727681,00;369020937,00;43963956,00;24889913,00;5840969114,00;859679318,00;NA;221476344,00;287554167,00;6968374,00;0,0536;0,0031;0,0015;0,1838;0,0262;0,0217;0,0026;0,0015;0,3434;0,0505;NA;0,0130;0,0169;0,0004;1,0176;0,0597;0,0283;3,4920;0,4979;0,4122;0,0491;0,0278;6,5250;0,9604;NA;0,2474;0,3212;0,0078;337,51;19,81;9,39;1158,17;165,15;136,73;16,29;9,22;2164,12;318,52;NA;82,06;106,54;2,58;14,20;-4,37;5,52;1,95;-0,44;-10,30;-0,17;12,35;2,92;1,80;NA;-8,10;21,59;3,85
Islas Baleares;2015;total;real;autonomica;FALSE;FALSE;28653742000,00;real;120964828,00;2178260,00;1773683,00;775802264,00;49930749,00;12789633,00;2536544,00;7737937,00;1293305893,00;58564872,00;NA;39767443,00;14903480,00;4366601,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4222;0,0076;0,0062;2,7075;0,1743;0,0446;0,0089;0,0270;4,5136;0,2044;NA;0,1388;0,0520;0,0152;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Islas Baleares;2015;total;real;hacienda;FALSE;FALSE;28653742000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4035591970;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,0840;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Islas Baleares;2016;total;real;autonomica;FALSE;FALSE;30233284000,00;real;137523501,00;2716671,00;2178344,00;817453988,00;59775360,00;13392569,00;2634590,00;7566414,00;1370092639,00;52104398,00;NA;38294520,00;45254455,00;3184193,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4549;0,0090;0,0072;2,7038;0,1977;0,0443;0,0087;0,0250;4,5317;0,1723;NA;0,1267;0,1497;0,0105;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,69;24,72;22,81;5,37;19,72;4,71;3,87;-2,22;5,94;-11,03;NA;-3,70;203,65;-27,08
Islas Baleares;2016;total;real;hacienda;FALSE;FALSE;30233284000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4240896700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,0272;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,09;NA;NA;NA
Islas Baleares;2017;total;real;autonomica;FALSE;FALSE;31746251000,00;real;145471681,00;14047083,00;2539256,00;883516262,00;85942112,00;20316826,00;3112708,00;2521219,00;1474285487,00;54362916,00;NA;41390816,00;53514942,00;3183022,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4582;0,0442;0,0080;2,7831;0,2707;0,0640;0,0098;0,0079;4,6440;0,1712;NA;0,1304;0,1686;0,0100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,78;417,07;16,57;8,08;43,78;51,70;18,15;-66,68;7,60;4,33;NA;8,09;18,25;-0,04
Islas Baleares;2017;total;real;hacienda;FALSE;FALSE;31746251000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4668235900;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,7048;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,08;NA;NA;NA
Islas Baleares;2018;total;real;autonomica;FALSE;FALSE;33185968000,00;real;155633935,00;13858456,00;2584873,00;936446757,00;99221099,00;32422122,00;3474195,00;2323372,00;1555473300,00;57219331,00;NA;91637760,00;29036244,00;3380027,00;0,0129;0,0011;0,0002;0,0775;0,0082;0,0027;0,0003;0,0002;0,1287;0,0047;NA;0,0076;0,0024;0,0003;0,4690;0,0418;0,0078;2,8218;0,2990;0,0977;0,0105;0,0070;4,6871;0,1724;NA;0,2761;0,0875;0,0102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,99;-1,34;1,80;5,99;15,45;59,58;11,61;-7,85;5,51;5,25;NA;121,40;-45,74;6,19
Islas Baleares;2018;total;real;hacienda;FALSE;FALSE;33185968000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5008809100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4146;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,0932;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,30;NA;NA;NA
Islas Baleares;2019;total;real;autonomica;FALSE;FALSE;34350576000,00;real;146164142,00;18035804,00;2598232,00;1001143014,00;111709104,00;52206548,00;7262741,00;2324612,00;1708001124,00;69108740,00;NA;37965673,00;65127226,00;3344591,00;0,0117;0,0014;0,0002;0,0804;0,0090;0,0042;0,0006;0,0002;0,1371;0,0055;NA;0,0030;0,0052;0,0003;0,4255;0,0525;0,0076;2,9145;0,3252;0,1520;0,0211;0,0068;4,9723;0,2012;NA;0,1105;0,1896;0,0097;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6,08;30,14;0,52;6,91;12,59;61,02;109,05;0,05;9,81;20,78;NA;-58,57;124,30;-1,05
Islas Baleares;2019;total;real;hacienda;FALSE;FALSE;34350576000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5457748640;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4382;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,8884;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,96;NA;NA;NA
Islas Baleares;2020;total;real;autonomica;FALSE;FALSE;26669106000,00;real;117802023,00;24463826,00;434379,00;1006286707,00;21732646,00;36796087,00;16531460,00;32562726,00;1706612123,00;53484843,00;NA;33472937,00;63782390,00;3380395,00;0,0104;0,0022;0,0000;0,0891;0,0019;0,0033;0,0015;0,0029;0,1511;0,0047;NA;0,0030;0,0056;0,0003;0,4417;0,0917;0,0016;3,7732;0,0815;0,1380;0,0620;0,1221;6,3992;0,2005;NA;0,1255;0,2392;0,0127;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-19,40;35,64;-83,28;0,51;-80,55;-29,52;127,62;1300,78;-0,08;-22,61;NA;-11,83;-2,06;1,07
Islas Baleares;2020;total;real;hacienda;FALSE;FALSE;26669106000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5893123690;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5219;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22,0972;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,98;NA;NA;NA
Islas Baleares;2021;total;real;autonomica;FALSE;FALSE;30512146000,00;real;127903857,00;25413028,00;402942,00;1021264016,00;105056584,00;29618317,00;16401438,00;29895936,00;1761504096,00;49266969,00;NA;35338649,00;35663347,00;3254225,00;0,0105;0,0021;0,0000;0,0836;0,0086;0,0024;0,0013;0,0024;0,1441;0,0040;NA;0,0029;0,0029;0,0003;0,4192;0,0833;0,0013;3,3471;0,3443;0,0971;0,0538;0,0980;5,7731;0,1615;NA;0,1158;0,1169;0,0107;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,58;3,88;-7,24;1,49;383,40;-19,51;-0,79;-8,19;3,22;-7,89;NA;5,57;-44,09;-3,73
Islas Baleares;2021;total;real;hacienda;FALSE;FALSE;30512146000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5881551720;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19,2761;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,20;NA;NA;NA
Islas Baleares;2022;total;real;autonomica;FALSE;FALSE;37189162000,00;real;174166170,00;26840389,00;5282172,00;1136369323,00;137930119,00;33081410,00;17730872,00;49146561,00;1939280479,00;57464096,00;NA;32018364,00;36452524,00;3244731,00;0,0127;0,0020;0,0004;0,0827;0,0100;0,0024;0,0013;0,0036;0,1412;0,0042;NA;0,0023;0,0027;0,0002;0,4683;0,0722;0,0142;3,0556;0,3709;0,0890;0,0477;0,1322;5,2146;0,1545;NA;0,0861;0,0980;0,0087;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36,17;5,62;1210,90;11,27;31,29;11,69;8,11;64,39;10,09;16,64;NA;-9,40;2,21;-0,29
Islas Baleares;2022;total;real;hacienda;FALSE;FALSE;37189162000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6397821710;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4658;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,2035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,78;NA;NA;NA
Islas Baleares;2023;total;real;autonomica;FALSE;FALSE;41502526000,00;real;202413664,00;29258962,00;5345802,00;1245709578,00;145218055,00;54898603,00;20735232,00;115537986,00;2199720288,00;69184838,00;NA;188442426,00;104618883,00;3379312,00;0,0135;0,0020;0,0004;0,0831;0,0097;0,0037;0,0014;0,0077;0,1468;0,0046;NA;0,0126;0,0070;0,0002;0,4877;0,0705;0,0129;3,0015;0,3499;0,1323;0,0500;0,2784;5,3002;0,1667;NA;0,4541;0,2521;0,0081;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16,22;9,01;1,20;9,62;5,28;65,95;16,94;135,09;13,43;20,40;NA;488,54;187,00;4,15
Islas Baleares;2023;total;real;hacienda;FALSE;FALSE;41502526000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7133371710;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4761;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,1878;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,50;NA;NA;NA
