"ccaa","periodo","genero","avs_65","mort_cancer","mort_cardio","mort_diabetes","mort_ictus","mort_epoc","mort_evitable_idx","mort_evitable_idx_0_100","med_ae","med_ap","enf_ae","enf_ap","camas","gasto_farmacia_pct","pct_pib_sanidad","imp_sanidad_eur","pib_regional_eur","origen_pib","espera_quir","espera_ae","reingresos_psiq","poblacion_total"
"Andalucía",2008,"total",15.8388508848215,143.318380540796,38.2457786949434,7.07395299961074,23.7604638134955,11.3288758067777,1.09114014677174,26.3727995933929,1.43,0.73,2.61,0.53,2.41,19.5002984868552,NA,NA,NA,NA,NA,NA,13.3474576271186,8105608
"Andalucía",2008,"hombres",15.0701376436476,199.563053362902,60.9212826493343,8.98490522725913,32.6904021504062,20.494870974604,1.61672480642983,43.6953712167446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.584205197435,4015933
"Andalucía",2008,"mujeres",16.6128067432232,93.2995673021748,17.5965745835837,5.37784958444097,15.7618028685033,3.35411796894876,0.623574835996478,10.9624685731382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0327501121579,4089675
"Andalucía",2009,"total",14.7774301626171,143.193726636525,36.2087455075812,6.92282296599996,23.0093776950134,12.4804085950482,1.08799934522743,26.2692829501533,1.43,0.72,2.63,0.55,2.38,20.7570140343792,NA,NA,NA,NA,NA,NA,14.1135972461274,8177362
"Andalucía",2009,"hombres",14.6902235690357,200.243220170979,58.5595069780278,8.96975992086847,30.2165675087211,23.2436995243477,1.62718791967347,44.0402215186619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0095820254419,4048854
"Andalucía",2009,"mujeres",14.8993859537029,92.5006418478792,15.8156359172486,5.06403425575114,16.5716200073102,3.11629673577702,0.607981522824285,10.4485337021198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2565266742338,4128508
"Andalucía",2010,"total",14.9928990879857,138.942199050257,34.5550991135873,6.67024459377068,19.4615851301505,11.1631704856224,1.00714725710605,23.6045056176276,1.56090484415773,0.73,2.9080652535906,0.57,2.30482286825126,22.7933759534416,NA,NA,NA,NA,NA,NA,13.2774765894529,8238799
"Andalucía",2010,"hombres",14.9319135694141,193.226557420916,53.8988589249885,8.76533670354319,26.6215543561931,20.2770950027216,1.49694226239271,39.7474978148458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9993112947658,4079398
"Andalucía",2010,"mujeres",15.1008170352179,90.2483848751845,16.8282765343693,4.82593948126572,13.0180992649076,3.19913247732254,0.569993737522788,9.1965068029219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6499884712935,4159401
"Andalucía",2011,"total",17.010059741429,139.721200887538,33.4594652018244,4.53262657353976,17.7902315286979,10.556588889868,0.921392894139016,20.7781558237092,1.54779352064444,0.71,2.75268082891894,0.59,2.27314414406027,21.2224866009345,NA,NA,NA,NA,NA,NA,12.6095951137819,8270496
"Andalucía",2011,"hombres",15.957374891274,192.677968670627,52.4752604765128,6.09537608886468,24.1759319702436,19.1337578633591,1.37655766621509,35.7797815748175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5367965367965,4091966
"Andalucía",2011,"mujeres",17.8609030599546,92.3289926173791,15.9902725084645,3.13298258248262,12.0304914966094,2.98081319152233,0.512777359927767,7.31073106592981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7056672760512,4178530
"Andalucía",2012,"total",15.5467658746347,141.742090112719,31.1901282721671,4.86039330754428,18.014577589667,11.0906232163577,0.932226403339555,21.1352138839286,1.53750926150514,0.73,2.63051447397482,0.6,2.21733898355937,18.5636926963065,NA,NA,NA,NA,62,49,12.2421617161716,8299110
"Andalucía",2012,"hombres",15.2316925695442,195.775183811927,49.0179471501974,6.60685628027643,24.9278314664604,19.909001409907,1.39675730769394,36.445534902761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2358993202278,4102725
"Andalucía",2012,"mujeres",15.8749251282025,92.7897802936018,14.7892850409786,3.25286396385112,11.7068558610689,3.26886237447462,0.511761502439963,7.27724975370307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2501763461086,4196385
"Andalucía",2013,"total",15.8823826678483,137.270054455197,28.94815735172,4.18641114505732,16.8536307707087,10.37040147037,0.870432037941882,19.0985537553451,1.54042773366015,0.72,2.60672180144565,0.61,2.19434353887073,21.2539127393448,NA,NA,NA,NA,57,49,13.08447181066,8387276
"Andalucía",2013,"hombres",15.4641123006362,187.590538022198,45.9863629397116,5.17762588306966,22.8380988469759,18.3117906438364,1.28023484331492,32.6051093921532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8544423440454,4151348
"Andalucía",2013,"mujeres",16.3012502751989,91.6070235976265,13.1899434359793,3.26777307496841,11.4126598709975,3.3144065197071,0.498877600793296,6.85261348443333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3770491803279,4235928
"Andalucía",2014,"total",16.1537164745701,131.099317510054,27.8609941821348,4.70918253289607,16.5775100034429,9.32066740889506,0.845357728454678,18.2721378506634,1.53287330451808,0.724703236456561,2.66691833243308,0.61320107742457,2.17371539342497,19.8058136416655,NA,NA,NA,NA,59,49,12.3856303573148,8390854
